timestamp,x,y,z
0,14.2,1.23,7.22
10,13.8,1.31,7.27
20,13.33,1.35,7.55
30,12.79,1.29,7.92
40,12.05,1.07,8.23
50,11.41,0.94,8.55
60,9.91,0.63,8.84
70,8.54,0.51,9.1
80,6.66,0.02,9.77
90,4.13,-0.21,10.52
100,1.35,-0.3,11.0
110,-1.63,-0.02,11.18
120,-4.25,0.6,11.05
130,-6.46,1.35,10.51
140,-8.4,2.32,9.6
150,-10.19,3.44,8.24
160,-12.09,4.87,6.26
170,-13.52,6.14,4.53
180,-14.14,7.09,3.27
190,-13.48,7.64,2.82
200,-11.62,8.07,3.11
210,-9.69,8.35,3.62
220,-8.31,8.45,3.87
230,-7.49,8.44,3.81
240,-7.22,8.41,3.67
250,-7.37,8.32,3.49
260,-7.61,8.16,3.23
270,-7.92,7.8,3.01
280,-8.41,7.44,2.71
290,-8.59,6.88,2.62
300,-8.28,6.22,2.74
310,-7.78,5.45,3.11
320,-6.92,4.53,3.91
330,-5.95,3.67,4.99
340,-5.04,2.9,5.81
350,-4.13,2.2,6.41
360,-3.1,1.39,7.04
370,-1.8,0.64,7.82
380,-0.38,0.14,8.7
390,1.12,-0.35,9.36
400,2.88,-1.25,9.51
410,5.06,-1.92,9.59
420,7.17,-1.92,9.91
430,8.9,-1.83,10.64
440,10.23,-1.71,11.45
450,10.8,-1.52,11.86
460,11.34,-1.84,12.03
470,11.54,-1.96,12.54
480,11.77,-1.62,12.65
490,13.0,-1.86,13.32
500,14.01,-1.95,14.1
510,15.05,-1.87,14.77
520,15.91,-1.84,14.68
530,15.92,-1.84,14.07
540,15.51,-2.15,13.23
550,14.65,-2.64,12.16
560,13.32,-3.17,11.33
570,11.76,-3.67,11.09
580,9.66,-4.09,11.24
590,7.14,-4.37,11.6
600,4.73,-4.65,11.67
610,1.96,-4.65,11.62
620,-0.83,-4.47,11.24
630,-3.6,-4.13,10.66
640,-6.3,-3.53,10.18
650,-8.76,-2.65,9.91
660,-10.97,-1.5,10.3
670,-12.69,-0.26,11.12
680,-13.5,0.85,12.39
690,-13.73,1.83,13.96
700,-13.2,2.58,15.11
710,-11.59,3.09,15.55
720,-9.82,3.31,15.21
730,-8.25,3.34,14.29
740,-7.04,3.38,13.16
750,-6.16,3.31,12.08
760,-5.46,3.24,11.28
770,-4.84,3.14,10.58
780,-4.32,2.97,9.84
790,-3.74,2.76,9.06
800,-3.1,2.48,8.36
810,-2.55,2.25,7.9
820,-1.9,1.98,7.75
830,-1.3,1.65,7.75
840,-0.74,1.36,7.92
850,-0.12,0.99,8.15
860,0.66,0.52,8.33
870,1.55,-0.07,8.36
880,2.72,-0.5,8.43
890,3.94,-0.88,8.5
900,5.23,-1.25,8.42
910,6.7,-1.51,8.62
920,8.37,-1.6,9.08
930,10.24,-1.61,9.73
940,12.2,-1.5,10.5
950,13.78,-1.28,11.39
960,15.16,-1.04,12.5
970,15.79,-0.87,13.5
980,15.68,-0.68,14.08
990,15.74,-1.06,14.54
1000,14.43,-0.65,13.61
