timestamp,x,y,z
0,18.45,-9.34,13.35
10,19.35,-9.36,13.62
20,20.79,-8.85,11.99
30,21.22,-8.19,10.31
40,21.31,-8.06,9.61
50,21.81,-8.01,9.41
60,22.12,-7.77,10.2
70,22.59,-8.35,11.49
80,21.07,-10.53,11.21
90,17.71,-11.91,11.02
100,13.78,-14.99,11.27
110,8.59,-19.92,11.33
120,0.22,-24.06,11.14
130,-8.61,-25.92,11.49
140,-16.15,-26.04,13.72
150,-24.17,-25.13,15.94
160,-35.63,-21.57,16.29
170,-44.75,-16.57,14.15
180,-51.15,-10.75,11.99
190,-50.7,-6.88,10.24
200,-43.88,-5.28,10.72
210,-34.17,-5.73,11.56
220,-25.53,-6.36,11.61
230,-18.6,-7.07,12.28
240,-13.0,-6.8,13.81
250,-8.77,-6.64,15.16
260,-6.29,-6.16,16.3
270,-4.24,-5.9,17.14
280,-2.19,-5.58,16.82
290,-0.65,-5.35,15.42
300,0.39,-5.17,13.47
310,0.91,-5.06,11.72
320,1.34,-4.69,10.82
330,2.05,-4.36,10.77
340,3.66,-4.16,11.06
350,6.06,-3.91,11.43
360,8.5,-3.7,11.28
370,10.07,-3.34,10.34
380,10.67,-3.08,8.96
390,10.88,-2.83,7.88
400,11.18,-2.63,7.24
410,11.71,-2.42,7.08
420,13.45,-2.18,7.2
430,16.11,-1.81,6.94
440,19.15,-1.55,5.78
450,22.86,-1.69,3.65
460,26.33,-1.88,1.02
470,28.67,-2.36,-0.9
480,28.73,-2.68,-1.02
490,28.02,-3.41,-0.13
500,25.64,-4.48,0.67
510,23.01,-5.55,0.93
520,19.74,-7.17,0.68
530,15.29,-8.93,-0.12
540,10.5,-10.98,-1.55
550,5.11,-13.16,-2.32
560,-0.66,-16.01,-2.13
570,-7.29,-19.37,-0.88
580,-15.47,-19.94,2.08
590,-27.11,-19.83,8.64
600,-45.23,-14.62,14.71
610,-58.22,-13.31,11.81
620,-61.57,-12.22,6.78
630,-50.53,-11.93,6.02
640,-39.34,-11.29,6.63
650,-29.38,-10.43,5.07
660,-21.16,-9.56,2.57
670,-15.47,-8.06,1.6
680,-13.14,-7.19,2.58
690,-12.3,-7.82,4.23
700,-10.61,-9.49,5.65
710,-7.41,-11.93,6.38
720,-3.72,-14.91,6.08
730,0.27,-17.33,5.75
740,4.87,-18.88,6.72
750,11.77,-18.75,9.23
760,17.23,-17.39,11.69
770,23.99,-14.75,13.75
780,32.13,-12.33,15.89
790,36.51,-11.08,16.92
800,37.96,-10.6,16.41
810,34.86,-10.16,14.67
820,30.38,-10.61,13.18
830,26.93,-11.07,12.55
840,22.84,-11.97,12.32
850,18.74,-12.03,11.65
860,15.98,-12.35,11.83
870,14.83,-13.34,12.67
880,13.33,-14.92,12.2
890,10.45,-16.92,10.26
900,7.16,-18.36,6.91
910,3.41,-19.21,2.48
920,-1.78,-19.22,-0.54
930,-6.94,-19.08,-0.54
940,-11.28,-18.25,1.11
950,-15.91,-17.82,5.2
960,-21.85,-16.69,8.05
970,-27.23,-15.46,8.74
980,-33.48,-12.99,7.64
990,-36.21,-10.56,5.09
1000,-37.22,-8.44,5.78
