timestamp,x,y,z
0,0.81,0.29,9.15
10,-0.82,1.01,8.95
20,-2.42,1.75,8.83
30,-4.02,2.42,8.92
40,-5.43,2.71,9.23
50,-6.92,2.74,9.79
60,-8.78,2.71,10.3
70,-11.06,2.72,10.72
80,-13.09,2.86,11.32
90,-14.58,2.69,11.92
100,-15.68,2.34,12.02
110,-16.06,2.12,11.59
120,-16.03,2.07,10.73
130,-15.66,1.44,9.94
140,-14.64,0.72,9.97
150,-13.19,-0.02,10.37
160,-11.35,-1.04,10.91
170,-9.53,-1.92,11.38
180,-7.72,-2.91,11.55
190,-5.63,-3.91,11.28
200,-3.42,-5.05,10.97
210,-0.72,-5.91,10.47
220,2.34,-6.78,10.08
230,5.62,-7.86,9.86
240,8.8,-8.6,9.5
250,11.83,-8.75,9.06
260,14.95,-8.32,8.41
270,18.04,-7.56,7.54
280,20.8,-6.56,6.64
290,23.17,-5.34,5.92
300,24.88,-4.41,5.5
310,25.33,-3.89,5.4
320,25.0,-4.04,5.56
330,23.61,-4.56,6.15
340,21.73,-5.22,6.44
350,19.75,-5.79,5.83
360,17.91,-6.52,4.56
370,16.15,-7.09,3.3
380,14.57,-7.59,2.51
390,12.89,-8.27,2.15
400,11.23,-8.91,2.35
410,9.06,-9.36,3.19
420,6.87,-9.69,4.5
430,4.98,-9.95,6.2
440,3.14,-10.13,7.92
450,1.09,-10.42,9.21
460,-1.18,-10.42,10.0
470,-3.47,-10.06,10.72
480,-5.25,-9.59,11.95
490,-6.42,-9.01,13.53
500,-7.14,-8.37,15.53
510,-7.34,-7.62,17.68
520,-6.87,-6.93,19.8
530,-5.88,-6.35,21.29
540,-4.89,-5.85,21.86
550,-4.07,-5.4,21.74
560,-3.53,-4.99,21.37
570,-3.17,-4.53,20.46
580,-2.91,-4.07,19.3
590,-2.55,-3.66,18.47
600,-2.14,-3.31,17.85
610,-1.58,-2.98,17.68
620,-0.62,-2.71,17.78
630,0.57,-2.61,17.73
640,1.85,-2.63,17.2
650,2.88,-2.76,16.21
660,3.49,-3.03,14.92
670,3.83,-3.37,13.46
680,3.77,-3.59,12.06
690,3.48,-3.68,10.64
700,3.1,-3.55,8.88
710,2.63,-3.13,7.12
720,2.36,-2.6,5.5
730,2.27,-1.89,4.2
740,2.18,-1.15,3.3
750,2.11,-0.66,2.84
760,2.04,-0.38,2.69
770,2.04,-0.36,2.72
780,2.22,-0.38,2.71
790,2.91,-0.27,2.69
800,4.36,-0.11,2.81
810,6.47,0.22,3.22
820,9.12,0.63,3.77
830,12.04,1.19,4.15
840,14.55,1.75,4.0
850,16.39,2.22,3.52
860,17.61,2.59,3.48
870,18.48,2.86,3.94
880,19.33,2.93,4.51
890,20.14,3.26,5.02
900,20.57,3.57,5.19
910,20.31,3.37,5.01
920,19.21,2.65,4.46
930,17.94,1.97,3.71
940,16.62,1.44,2.69
950,15.56,1.15,1.54
960,14.28,1.24,0.98
970,12.84,1.25,1.26
980,11.34,1.12,2.52
990,10.28,0.54,4.52
1000,10.1,0.5,5.98
