timestamp,x,y,z
0,-46.88,-12.08,20.44
10,-53.87,-8.27,20.52
20,-54.09,-4.83,19.07
30,-48.16,-2.24,17.7
40,-40.3,-0.27,16.05
50,-31.88,0.66,14.76
60,-24.03,1.0,13.91
70,-17.59,0.86,14.06
80,-11.81,0.57,14.8
90,-5.92,0.38,15.98
100,-0.61,0.17,16.53
110,3.41,0.0,15.94
120,6.08,-0.31,14.38
130,7.45,-0.61,12.37
140,7.92,-0.72,10.78
150,7.83,-0.69,9.7
160,7.04,-0.57,9.0
170,6.45,-0.46,8.5
180,6.1,-0.55,7.88
190,5.67,-0.89,7.1
200,5.32,-1.43,6.24
210,5.37,-2.29,5.54
220,6.68,-3.16,5.07
230,10.31,-3.84,5.23
240,15.01,-3.99,4.77
250,19.35,-4.22,2.49
260,23.77,-4.83,-0.76
270,28.08,-5.21,-3.74
280,31.3,-5.56,-4.25
290,33.75,-6.46,-2.43
300,33.69,-7.3,-0.17
310,29.15,-7.81,1.38
320,24.72,-8.58,2.05
330,20.18,-9.44,2.0
340,15.5,-10.07,2.07
350,10.37,-10.46,1.74
360,5.44,-10.98,1.13
370,0.43,-12.03,1.4
380,-6.06,-13.72,3.37
390,-13.92,-15.02,8.49
400,-20.66,-12.62,17.09
410,-30.74,-5.8,27.96
420,-42.74,-3.66,33.27
430,-51.82,-2.53,24.63
440,-51.54,-1.65,13.04
450,-42.05,-1.28,9.01
460,-31.28,-0.7,8.85
470,-22.97,-0.25,8.16
480,-17.73,-0.02,7.04
490,-15.29,-0.07,6.53
500,-14.18,-0.53,7.23
510,-13.93,-1.36,8.26
520,-13.34,-2.53,9.33
530,-11.76,-4.2,9.58
540,-9.86,-6.33,8.83
550,-6.93,-8.63,8.27
560,-1.88,-11.0,8.32
570,6.54,-12.21,9.01
580,17.72,-12.0,9.31
590,28.77,-10.17,10.43
600,34.58,-8.48,11.7
610,35.22,-6.16,11.03
620,33.67,-4.99,11.08
630,30.28,-4.7,12.04
640,27.79,-4.47,13.35
650,24.74,-4.31,14.07
660,22.01,-4.36,14.06
670,19.81,-4.54,13.74
680,17.99,-5.1,12.54
690,16.88,-5.98,10.31
700,17.08,-6.89,8.7
710,18.35,-7.24,8.31
720,19.22,-7.36,8.3
730,18.09,-7.61,7.77
740,15.2,-8.25,6.71
750,11.4,-9.29,6.63
760,7.11,-10.35,7.15
770,2.19,-11.3,7.65
780,-2.62,-11.98,7.33
790,-7.58,-12.21,5.83
800,-13.76,-12.12,4.91
810,-21.95,-10.53,7.79
820,-29.98,-7.92,12.66
830,-35.43,-4.88,16.81
840,-38.6,-2.78,17.55
850,-38.75,-1.53,16.07
860,-35.09,-0.76,14.54
870,-29.05,-0.14,13.5
880,-22.91,0.34,12.87
890,-17.86,0.79,12.63
900,-14.15,1.09,12.58
910,-11.83,1.18,12.68
920,-10.41,1.13,12.87
930,-9.17,0.99,13.21
940,-7.66,0.8,13.46
950,-5.95,0.38,13.61
960,-4.29,-0.13,13.5
970,-2.71,-0.67,13.11
980,-1.21,-1.27,12.51
990,0.55,-1.78,12.08
1000,3.0,-2.06,12.24
