timestamp,x,y,z
0,-10.86,-1.41,5.65
10,-5.76,-3.34,6.61
20,0.05,-4.36,7.45
30,6.85,-5.63,9.73
40,16.87,-5.55,15.38
50,25.29,-3.45,21.89
60,30.91,-0.77,26.32
70,34.34,0.95,26.92
80,35.8,1.54,24.94
90,34.42,1.82,22.18
100,30.79,1.76,19.0
110,26.21,1.31,15.7
120,21.56,0.77,12.84
130,16.88,0.3,10.36
140,12.64,0.06,8.34
150,8.83,0.1,7.19
160,5.8,0.36,6.68
170,3.0,0.72,6.8
180,-0.98,0.46,7.28
190,-5.67,0.26,8.33
200,-10.52,0.52,10.95
210,-14.05,1.79,15.47
220,-16.14,3.43,20.16
230,-17.23,4.69,23.33
240,-17.88,5.69,24.42
250,-18.45,6.36,23.31
260,-19.03,6.77,20.6
270,-19.39,7.02,16.84
280,-19.58,7.01,12.49
290,-19.63,7.04,8.2
300,-19.48,6.96,4.79
310,-18.82,6.84,2.52
320,-17.68,6.65,1.02
330,-16.01,6.36,0.17
340,-14.06,6.05,0.01
350,-11.87,5.62,0.09
360,-9.86,5.25,0.38
370,-8.25,5.03,0.78
380,-7.0,4.84,1.3
390,-6.23,4.57,1.92
400,-5.9,4.13,2.51
410,-5.84,3.75,3.22
420,-5.74,3.41,3.91
430,-5.61,3.01,4.58
440,-5.71,2.64,5.59
450,-5.71,2.51,7.13
460,-5.16,2.34,8.52
470,-4.21,1.82,9.44
480,-2.95,1.13,9.68
490,-1.68,0.4,9.33
500,-0.09,-0.73,8.64
510,2.1,-1.9,8.13
520,4.53,-2.35,8.44
530,7.1,-2.33,9.48
540,9.42,-2.24,11.4
550,11.51,-1.76,13.63
560,14.26,-1.34,15.62
570,17.1,-1.41,17.2
580,19.4,-1.23,18.74
590,20.99,-0.89,20.13
600,21.84,-0.48,20.73
610,21.66,-0.05,20.26
620,20.26,0.34,18.65
630,18.28,0.36,16.49
640,15.79,0.14,14.52
650,13.35,-0.34,12.96
660,11.11,-0.85,12.05
670,9.11,-0.96,11.59
680,7.13,-0.83,11.46
690,5.28,-0.24,11.21
700,3.38,0.56,10.81
710,1.2,1.16,10.33
720,-1.34,1.48,10.06
730,-3.78,1.58,9.94
740,-5.83,1.82,9.49
750,-7.52,2.45,8.82
760,-9.2,3.46,8.51
770,-11.4,4.21,8.94
780,-14.75,4.61,9.34
790,-18.94,4.81,9.0
800,-23.12,4.96,8.02
810,-26.84,5.72,6.28
820,-29.65,6.03,4.24
830,-30.34,6.11,2.12
840,-28.38,5.61,0.77
850,-24.69,4.77,0.54
860,-20.81,3.7,1.28
870,-16.94,2.6,2.67
880,-12.51,1.3,4.13
890,-7.57,-0.14,5.51
900,-1.73,-0.85,6.98
910,3.46,-1.62,8.68
920,9.49,-2.28,12.14
930,15.3,-1.8,17.9
940,20.01,-0.31,22.8
950,23.67,0.79,24.69
960,25.97,1.41,24.2
970,26.37,2.17,22.64
980,25.25,2.61,21.01
990,23.0,2.55,18.27
1000,20.95,1.8,15.5
