timestamp,x,y,z
0,-11.78,-10.25,16.03
10,-16.18,-9.79,17.84
20,-21.37,-9.39,17.78
30,-25.57,-9.32,16.18
40,-27.8,-9.04,13.69
50,-27.4,-8.35,11.18
60,-25.33,-7.39,8.74
70,-22.44,-6.46,6.58
80,-20.08,-5.61,4.91
90,-18.15,-4.83,3.89
100,-18.0,-4.2,3.44
110,-19.42,-4.27,3.7
120,-20.25,-4.59,4.84
130,-20.39,-4.96,6.08
140,-19.99,-5.82,7.18
150,-18.32,-7.03,8.25
160,-15.6,-9.23,9.47
170,-12.18,-12.44,11.15
180,-8.2,-16.63,13.44
190,-3.24,-20.94,16.01
200,3.83,-22.63,19.92
210,13.86,-19.57,23.8
220,26.23,-12.07,25.18
230,41.63,-2.33,24.27
240,46.14,5.29,17.33
250,44.2,5.87,16.15
260,30.9,2.99,11.37
270,22.73,0.42,9.78
280,16.79,-0.45,10.28
290,11.61,-0.42,10.33
300,6.73,0.09,9.14
310,7.41,-0.02,8.99
320,9.84,0.37,9.63
330,10.84,0.43,10.74
340,10.08,-0.79,10.17
350,8.42,-2.31,9.22
360,6.1,-3.61,9.37
370,3.47,-4.71,10.98
380,-0.14,-5.34,13.85
390,-4.52,-5.06,16.48
400,-8.96,-5.59,17.8
410,-13.56,-5.62,17.92
420,-17.34,-5.88,17.8
430,-20.11,-5.51,18.18
440,-21.48,-3.99,18.15
450,-21.4,-2.55,18.12
460,-21.1,-1.8,18.83
470,-18.92,-1.11,18.82
480,-15.28,0.14,18.41
490,-11.86,1.42,18.01
500,-9.31,2.06,17.05
510,-7.33,2.39,15.69
520,-5.52,2.49,14.19
530,-3.77,2.45,13.0
540,-2.53,2.49,11.69
550,-1.73,2.57,10.7
560,-0.92,2.55,10.04
570,-0.24,2.61,9.26
580,0.47,2.38,8.6
590,1.45,2.17,8.35
600,3.09,2.01,8.26
610,4.75,1.81,8.02
620,6.06,1.53,7.54
630,7.74,1.43,7.53
640,10.44,1.92,7.56
650,13.75,2.5,7.51
660,17.5,3.35,7.16
670,22.37,4.34,6.31
680,27.03,4.51,4.23
690,31.04,3.96,-0.32
700,32.64,2.97,-4.24
710,31.66,2.62,-6.55
720,27.94,1.25,-5.48
730,25.35,0.38,-3.2
740,22.29,-0.7,-1.05
750,19.58,-2.02,0.31
760,16.69,-3.79,1.15
770,13.17,-5.97,1.86
780,9.31,-8.58,2.84
790,5.17,-11.48,3.85
800,2.0,-14.37,5.9
810,-0.66,-17.73,8.66
820,-3.55,-20.35,12.41
830,-7.38,-21.43,17.61
840,-14.22,-21.54,22.22
850,-24.29,-21.52,23.34
860,-35.25,-22.63,20.06
870,-42.38,-21.64,15.34
880,-43.93,-19.39,11.28
890,-41.61,-17.01,7.02
900,-35.6,-15.3,3.95
910,-29.31,-13.74,2.24
920,-23.21,-12.1,0.96
930,-19.06,-10.61,0.43
940,-17.07,-9.37,1.3
950,-15.64,-8.13,2.58
960,-13.87,-7.23,4.1
970,-11.73,-7.35,6.15
980,-9.33,-8.38,7.86
990,-6.6,-10.46,9.6
1000,-3.18,-12.84,11.68
