timestamp,x,y,z
0,-24.01,-2.37,5.04
10,-22.58,-2.13,5.5
20,-20.92,-2.27,6.02
30,-19.16,-2.95,6.6
40,-16.98,-4.05,7.51
50,-14.39,-5.49,8.61
60,-11.56,-6.89,9.37
70,-8.65,-8.16,9.52
80,-5.79,-8.93,9.68
90,-3.2,-9.96,9.26
100,-0.6,-10.59,9.34
110,2.44,-11.12,10.52
120,6.99,-10.89,12.63
130,11.78,-9.79,14.55
140,15.38,-8.42,15.79
150,18.58,-7.11,16.57
160,21.13,-5.94,16.66
170,23.33,-5.01,15.86
180,24.72,-4.24,14.65
190,25.34,-3.95,13.15
200,25.52,-3.76,11.43
210,25.64,-3.63,10.23
220,25.14,-3.6,10.23
230,23.88,-3.74,10.52
240,22.21,-4.07,10.41
250,20.08,-4.62,10.18
260,17.63,-5.23,9.9
270,15.22,-5.83,9.69
280,13.11,-6.34,9.41
290,11.29,-6.91,8.83
300,9.56,-7.56,7.94
310,7.69,-8.42,7.2
320,5.38,-9.33,6.98
330,3.16,-10.25,7.3
340,1.04,-10.96,8.37
350,-0.81,-11.44,10.01
360,-2.38,-11.84,11.87
370,-3.85,-12.04,14.16
380,-5.66,-11.7,16.58
390,-7.72,-10.85,18.93
400,-10.55,-10.27,21.04
410,-14.19,-9.85,21.83
420,-17.47,-8.83,20.18
430,-20.31,-7.67,18.47
440,-22.37,-6.81,17.37
450,-22.97,-6.03,16.67
460,-22.1,-5.29,16.11
470,-20.56,-4.96,15.43
480,-18.79,-4.74,14.53
490,-16.76,-4.63,13.92
500,-15.16,-4.38,13.51
510,-13.46,-4.27,13.4
520,-11.77,-4.32,13.29
530,-10.31,-4.5,13.15
540,-8.96,-4.85,12.9
550,-7.37,-5.18,12.48
560,-5.67,-5.47,11.88
570,-3.98,-5.62,11.15
580,-2.49,-5.77,10.24
590,-1.21,-5.9,9.47
600,0.22,-5.98,8.97
610,2.09,-5.99,8.81
620,4.68,-5.93,8.77
630,7.86,-5.55,8.85
640,11.71,-5.43,8.98
650,15.25,-4.84,8.37
660,18.15,-4.39,6.65
670,21.01,-3.87,5.37
680,22.32,-2.79,4.73
690,24.11,-1.91,4.24
700,25.22,-1.92,3.83
710,24.46,-1.53,3.46
720,24.11,-1.38,2.53
730,23.09,-1.5,2.09
740,20.65,-1.49,2.45
750,19.07,-1.29,3.04
760,17.85,-1.17,3.41
770,16.45,-1.31,3.53
780,15.15,-1.47,3.83
790,13.97,-1.44,4.09
800,12.6,-1.54,4.23
810,10.79,-1.9,4.25
820,8.01,-2.45,4.24
830,6.15,-2.75,4.3
840,4.24,-3.05,4.58
850,2.44,-3.4,5.2
860,0.63,-3.74,6.4
870,-0.74,-4.22,7.79
880,-2.17,-4.87,9.59
890,-3.94,-5.36,12.04
900,-6.38,-5.6,14.81
910,-10.37,-4.93,17.0
920,-16.18,-4.4,17.92
930,-23.9,-6.34,19.43
940,-31.35,-8.48,18.51
950,-36.77,-9.06,16.78
960,-37.65,-7.33,15.21
970,-33.58,-6.79,13.52
980,-28.71,-7.01,10.78
990,-23.8,-7.3,8.1
1000,-18.95,-7.72,6.38
