timestamp,x,y,z
0,-5.41,-4.41,10.96
10,-3.58,-4.67,11.04
20,-2.12,-5.14,11.04
30,-0.63,-5.82,11.18
40,1.39,-6.49,11.48
50,3.62,-6.99,11.6
60,5.92,-6.96,11.67
70,9.33,-6.25,12.86
80,13.0,-4.93,14.48
90,15.65,-3.84,15.0
100,17.97,-2.62,14.47
110,19.65,-1.82,12.81
120,21.42,-0.5,11.16
130,21.97,-0.37,10.6
140,21.62,-0.11,9.62
150,19.77,-0.05,9.23
160,17.76,0.1,9.44
170,15.88,0.25,9.31
180,13.99,0.34,8.8
190,12.51,0.37,8.06
200,11.29,0.53,7.71
210,10.05,0.6,7.8
220,8.76,1.11,7.35
230,7.81,1.24,7.2
240,6.92,1.36,7.22
250,6.13,1.45,7.38
260,5.39,1.42,7.53
270,4.53,1.36,7.8
280,3.75,1.3,8.3
290,3.0,1.28,8.67
300,2.29,1.21,8.9
310,1.51,1.26,9.04
320,1.02,1.24,9.39
330,0.5,1.31,9.55
340,-0.19,1.54,9.45
350,-1.04,2.13,8.94
360,-1.8,2.27,9.38
370,-2.56,2.31,10.26
380,-3.4,2.38,10.86
390,-4.03,2.39,11.35
400,-4.14,2.28,11.83
410,-4.06,2.15,12.49
420,-3.43,1.94,13.01
430,-2.25,2.0,13.58
440,-0.37,2.31,14.4
450,2.11,2.67,15.45
460,4.74,2.7,16.29
470,7.04,2.3,16.35
480,8.83,1.89,15.86
490,10.28,1.53,15.43
500,11.66,1.31,14.92
510,12.86,1.16,14.26
520,13.95,1.07,13.48
530,15.09,1.07,12.65
540,15.77,1.11,12.02
550,16.48,0.82,10.7
560,16.78,0.42,8.47
570,16.57,-0.19,5.81
580,16.14,-0.89,2.93
590,15.76,-1.32,0.28
600,15.42,-1.35,-1.06
610,14.92,-1.1,-0.26
620,14.14,-0.98,1.29
630,13.47,-1.14,3.02
640,12.5,-1.44,4.06
650,11.11,-2.04,4.55
660,9.17,-2.85,5.01
670,6.73,-3.51,5.21
680,4.2,-3.75,5.14
690,2.03,-3.53,5.05
700,0.07,-2.73,5.12
710,-1.21,-1.84,5.46
720,-1.94,-1.04,5.93
730,-2.49,-0.31,6.19
740,-2.87,0.35,6.31
750,-3.44,0.72,6.2
760,-4.06,0.93,5.84
770,-4.74,1.22,5.46
780,-5.26,1.31,5.44
790,-5.37,1.66,6.24
800,-5.71,2.01,6.75
810,-5.73,2.23,7.77
820,-6.28,2.31,8.88
830,-7.26,2.42,9.97
840,-7.93,2.43,11.19
850,-8.96,2.18,12.49
860,-10.55,1.85,13.56
870,-11.84,1.67,14.09
880,-12.73,1.3,13.93
890,-12.97,1.07,13.9
900,-12.5,1.07,13.91
910,-11.24,0.97,13.79
920,-9.85,0.46,13.22
930,-8.34,-0.37,12.66
940,-6.72,-1.31,12.38
950,-4.72,-2.23,12.44
960,-2.29,-3.0,12.97
970,0.66,-3.35,13.82
980,4.24,-3.26,14.98
990,7.87,-2.84,15.95
1000,10.66,-2.43,16.01
