timestamp,x,y,z
0,-12.6,3.83,12.65
10,-13.76,4.14,11.96
20,-14.69,4.78,11.06
30,-15.15,5.13,9.84
40,-15.3,5.5,8.37
50,-15.26,5.92,6.69
60,-15.02,6.22,5.22
70,-14.58,6.59,3.98
80,-14.18,7.12,3.26
90,-13.75,7.54,3.3
100,-13.22,7.95,3.83
110,-12.5,8.38,4.71
120,-11.48,8.73,5.77
130,-10.14,8.95,6.8
140,-8.6,9.07,7.85
150,-6.93,9.18,8.87
160,-5.39,9.23,9.66
170,-4.06,9.14,10.15
180,-3.25,8.91,10.35
190,-3.03,8.56,10.14
200,-3.19,8.34,9.55
210,-3.65,8.17,8.78
220,-4.04,8.03,7.94
230,-4.32,7.82,7.29
240,-4.5,7.63,7.07
250,-4.56,7.31,7.06
260,-4.58,7.08,6.62
270,-4.61,6.79,5.6
280,-4.74,6.1,4.25
290,-4.88,5.37,3.26
300,-4.53,4.55,2.35
310,-3.53,3.68,1.58
320,-1.88,2.32,1.47
330,-0.49,1.51,2.31
340,1.39,0.93,4.34
350,4.03,0.54,6.62
360,7.38,-0.15,8.95
370,11.31,-0.84,10.85
380,15.37,-1.34,12.68
390,18.85,-1.94,14.28
400,21.13,-2.17,16.19
410,21.95,-1.52,17.99
420,21.49,-0.62,19.33
430,20.82,-0.29,19.64
440,19.87,-0.22,19.29
450,18.78,-0.22,18.89
460,17.96,-0.49,18.22
470,16.86,-0.82,17.58
480,15.06,-0.97,17.25
490,12.91,-1.33,16.94
500,9.96,-1.87,16.47
510,6.15,-2.48,15.73
520,1.9,-3.12,14.67
530,-2.49,-3.37,13.33
540,-6.39,-2.8,11.48
550,-10.13,-2.4,9.65
560,-13.21,-1.91,8.62
570,-15.57,-1.3,8.83
580,-18.09,-0.86,8.77
590,-20.97,-0.57,7.36
600,-24.48,-0.22,5.15
610,-28.59,0.34,2.62
620,-32.67,1.41,0.06
630,-35.8,2.69,-1.75
640,-36.94,3.77,-2.77
650,-35.7,4.58,-3.0
660,-32.25,4.36,-2.71
670,-27.91,4.3,-2.49
680,-23.48,3.62,-1.44
690,-19.34,2.6,-0.15
700,-15.82,1.38,1.36
710,-13.25,0.1,3.5
720,-10.37,-0.94,6.17
730,-7.1,-1.94,8.27
740,-3.54,-2.94,9.07
750,0.11,-4.34,10.51
760,4.52,-4.92,14.27
770,8.94,-4.45,17.99
780,15.51,-4.36,21.12
790,22.97,-3.55,25.08
800,29.02,-1.79,29.49
810,34.06,0.7,32.06
820,35.33,2.04,31.17
830,34.55,2.82,28.97
840,31.4,2.82,25.69
850,27.19,2.7,22.5
860,22.68,2.37,19.1
870,18.68,1.72,15.87
880,15.65,1.09,13.12
890,13.08,0.65,11.03
900,10.43,0.45,9.69
910,7.76,0.33,8.95
920,4.94,0.9,8.79
930,1.92,1.96,8.63
940,-1.33,3.3,8.35
950,-4.69,4.36,8.2
960,-9.28,4.1,9.88
970,-14.41,4.25,14.58
980,-18.98,5.17,19.53
990,-22.25,5.65,21.76
1000,-24.95,5.92,20.91
