timestamp,x,y,z
0,5.88,-9.76,5.1
10,4.87,-10.04,6.01
20,3.81,-10.18,7.18
30,2.24,-10.11,10.0
40,0.86,-9.89,12.54
50,-0.61,-9.61,14.58
60,-2.69,-9.21,16.48
70,-5.27,-8.57,17.71
80,-8.85,-7.81,17.74
90,-12.23,-6.58,17.65
100,-14.6,-5.23,17.88
110,-16.8,-3.77,18.08
120,-17.93,-3.08,20.02
130,-17.53,-2.59,21.52
140,-16.26,-1.98,20.82
150,-14.2,-0.59,18.05
160,-11.63,0.6,15.98
170,-8.72,1.53,14.64
180,-6.32,1.9,13.71
190,-4.78,1.96,12.94
200,-3.84,1.89,12.08
210,-3.3,1.75,11.28
220,-2.9,1.56,10.76
230,-2.59,1.41,10.44
240,-2.17,1.22,10.31
250,-2.02,1.37,10.15
260,-2.06,1.62,10.05
270,-2.01,1.91,10.18
280,-1.91,2.05,10.36
290,-1.79,2.01,10.53
300,-1.5,2.03,10.62
310,-1.29,2.01,10.33
320,-1.36,1.98,9.6
330,-1.62,1.79,8.83
340,-1.77,1.53,8.22
350,-1.68,1.24,7.85
360,-1.52,0.81,7.81
370,-1.36,0.39,7.67
380,-1.09,-0.03,7.31
390,-0.76,-0.56,6.97
400,-0.56,-1.26,6.66
410,-0.24,-1.89,6.39
420,0.15,-2.71,6.26
430,0.29,-3.39,6.01
440,0.46,-4.29,5.77
450,0.41,-5.29,5.65
460,0.49,-6.21,5.75
470,1.08,-7.14,6.03
480,2.16,-7.94,6.56
490,3.68,-8.59,7.42
500,5.83,-9.09,8.74
510,8.79,-9.23,10.13
520,12.22,-8.99,11.33
530,15.92,-8.6,12.36
540,19.59,-8.28,12.8
550,22.06,-7.91,12.57
560,23.23,-7.37,11.86
570,23.6,-7.04,11.54
580,23.38,-7.24,11.64
590,22.21,-7.59,12.16
600,20.65,-7.91,12.2
610,19.36,-8.21,12.39
620,18.27,-8.5,12.74
630,16.69,-8.83,13.15
640,14.97,-9.49,13.64
650,12.28,-10.29,14.8
660,10.5,-10.68,15.03
670,8.89,-10.81,14.94
680,7.76,-10.97,14.84
690,6.75,-11.25,14.43
700,5.51,-11.77,13.34
710,4.48,-13.01,11.71
720,3.71,-14.26,9.41
730,1.08,-14.31,7.43
740,-2.23,-13.91,5.7
750,-5.61,-13.24,5.62
760,-9.22,-12.14,7.36
770,-12.87,-10.38,8.91
780,-16.69,-8.22,10.04
790,-20.53,-6.01,10.25
800,-23.58,-4.49,9.7
810,-25.97,-3.72,7.9
820,-27.33,-2.93,4.61
830,-27.99,-2.31,1.2
840,-27.6,-1.84,-0.95
850,-26.36,-1.91,-1.55
860,-24.36,-2.69,-1.06
870,-22.64,-3.98,-0.75
880,-20.74,-5.64,-0.37
890,-18.89,-7.33,0.43
900,-16.73,-8.99,2.09
910,-14.28,-10.5,3.81
920,-11.67,-12.02,5.5
930,-9.18,-13.35,7.03
940,-6.89,-14.52,8.41
950,-4.63,-15.63,9.83
960,-2.66,-16.36,11.26
970,-0.6,-16.61,13.86
980,2.78,-16.01,16.95
990,6.35,-15.34,19.71
1000,9.4,-14.99,20.56
