timestamp,x,y,z
0,36.57,-39.22,-5.73
10,61.22,-40.01,-16.82
20,66.51,-36.2,-6.73
30,59.16,-28.89,4.98
40,47.11,-26.56,1.7
50,36.55,-26.35,-8.1
60,26.84,-25.58,-11.52
70,22.24,-24.44,-8.53
80,20.85,-23.37,-3.03
90,19.09,-23.47,1.46
100,16.29,-24.02,4.93
110,14.57,-24.97,9.15
120,13.07,-26.48,14.47
130,11.42,-28.17,19.43
140,8.06,-30.95,20.76
150,0.75,-33.89,19.68
160,-8.65,-35.49,19.78
170,-18.27,-34.57,22.12
180,-26.58,-31.19,25.83
190,-34.18,-24.62,28.18
200,-39.47,-16.57,29.62
210,-40.26,-11.14,29.34
220,-37.35,-9.15,27.01
230,-31.78,-9.12,23.52
240,-26.07,-9.24,19.99
250,-21.84,-8.57,16.99
260,-19.18,-7.12,13.91
270,-17.65,-5.27,10.21
280,-16.74,-3.52,6.22
290,-16.09,-2.02,2.63
300,-15.01,-0.75,0.34
310,-13.53,0.24,-0.56
320,-11.6,0.94,-0.51
330,-9.46,1.34,0.05
340,-7.41,1.51,1.06
350,-5.37,1.49,2.62
360,-3.23,1.51,4.62
370,-1.34,1.57,6.32
380,0.01,1.64,7.58
390,0.78,1.86,8.58
400,0.74,2.11,9.34
410,0.17,2.53,9.88
420,-0.41,2.7,10.24
430,-1.21,2.84,10.44
440,-2.17,2.91,10.8
450,-3.14,3.07,11.31
460,-3.95,3.15,11.99
470,-4.64,3.16,12.66
480,-5.43,3.22,13.2
490,-6.33,3.33,13.56
500,-7.44,3.43,13.56
510,-8.41,3.58,13.57
520,-9.19,3.7,13.53
530,-9.81,3.66,13.16
540,-10.05,3.57,12.67
550,-10.01,3.33,12.32
560,-9.83,3.11,12.1
570,-9.49,2.89,12.08
580,-9.2,2.67,12.18
590,-8.99,2.49,12.23
600,-9.01,2.46,12.35
610,-9.0,2.15,12.32
620,-8.98,1.94,12.28
630,-9.0,1.74,12.39
640,-9.08,1.44,12.41
650,-9.31,1.14,12.37
660,-9.6,0.88,12.35
670,-9.88,0.46,12.36
680,-10.48,-0.05,12.46
690,-10.99,-0.45,12.78
700,-11.26,-1.07,12.85
710,-11.37,-2.0,12.59
720,-11.29,-3.06,12.31
730,-11.0,-4.27,12.3
740,-10.09,-5.43,12.94
750,-8.87,-6.71,13.56
760,-7.47,-7.92,14.44
770,-5.75,-9.35,15.53
780,-4.17,-11.22,16.72
790,-2.89,-13.42,17.4
800,-1.51,-16.38,15.92
810,2.38,-19.89,12.22
820,11.39,-23.12,5.92
830,29.97,-23.86,-1.98
840,48.52,-23.74,-6.5
850,49.05,-20.73,-0.29
860,43.15,-16.2,9.3
870,38.24,-14.4,10.86
880,32.2,-15.2,7.02
890,25.63,-15.56,3.6
900,21.17,-15.64,2.57
910,18.73,-15.4,3.41
920,16.33,-14.99,4.24
930,13.07,-14.85,4.08
940,10.22,-14.66,4.21
950,7.78,-14.49,5.36
960,5.5,-14.52,7.59
970,3.5,-14.67,9.58
980,1.47,-15.32,10.12
990,-0.98,-16.25,9.53
1000,-3.73,-17.01,8.72
