timestamp,x,y,z
0,14.52,1.11,7.41
10,13.3,0.66,7.41
20,12.0,0.17,7.18
30,10.75,-0.25,6.85
40,9.65,-0.53,6.67
50,8.66,-0.58,6.62
60,7.91,-0.47,6.59
70,7.39,-0.39,6.72
80,6.91,-0.15,7.15
90,6.42,0.14,7.73
100,5.76,0.17,8.34
110,5.15,0.2,8.93
120,4.37,0.14,9.4
130,3.48,0.14,9.65
140,2.56,0.11,9.77
150,1.8,0.1,9.77
160,1.13,0.16,9.72
170,0.58,0.42,9.6
180,0.02,0.78,9.54
190,-0.54,1.12,9.7
200,-1.17,1.31,9.98
210,-1.86,1.43,10.37
220,-2.81,1.75,10.72
230,-3.98,2.12,11.07
240,-5.04,2.43,11.53
250,-6.08,2.82,11.87
260,-6.89,3.15,12.26
270,-7.75,3.82,12.07
280,-8.92,3.53,12.22
290,-9.39,3.39,12.71
300,-9.73,3.48,12.83
310,-9.47,3.11,12.74
320,-9.52,2.48,13.0
330,-10.32,1.53,13.33
340,-11.51,0.43,13.71
350,-12.21,-0.89,14.12
360,-12.09,-2.17,14.7
370,-11.12,-3.39,14.99
380,-9.2,-4.41,14.54
390,-7.26,-5.13,13.62
400,-5.34,-6.08,12.53
410,-3.35,-7.02,11.63
420,-0.99,-8.34,11.08
430,1.87,-10.07,10.67
440,5.45,-12.24,9.78
450,9.74,-13.86,8.9
460,14.32,-13.89,9.05
470,18.73,-12.55,9.96
480,22.52,-9.86,10.45
490,25.11,-6.98,10.55
500,26.23,-5.0,10.54
510,26.18,-3.58,10.46
520,25.25,-3.08,10.49
530,23.53,-3.23,10.82
540,21.66,-3.38,10.89
550,20.02,-3.67,10.52
560,18.61,-3.75,9.67
570,17.36,-3.88,8.79
580,16.22,-4.34,8.06
590,14.96,-5.0,7.17
600,13.79,-5.92,6.26
610,12.35,-6.87,5.72
620,10.81,-8.0,5.37
630,9.22,-9.32,5.61
640,7.59,-10.36,6.55
650,5.86,-10.89,8.03
660,4.18,-11.0,9.71
670,2.56,-10.82,11.65
680,0.99,-10.49,13.65
690,-0.64,-10.02,15.91
700,-2.36,-9.43,18.31
710,-4.02,-8.73,20.5
720,-5.62,-7.86,22.29
730,-7.13,-6.89,23.56
740,-8.13,-5.66,24.12
750,-8.49,-4.25,23.96
760,-8.26,-2.96,22.96
770,-7.59,-1.69,21.34
780,-6.78,-0.41,19.55
790,-5.89,0.57,18.05
800,-4.95,1.34,16.76
810,-4.18,1.8,15.57
820,-3.75,1.94,14.2
830,-3.58,1.8,12.88
840,-3.59,1.55,11.75
850,-3.68,1.16,10.87
860,-3.75,0.91,10.13
870,-3.74,0.69,9.53
880,-3.56,0.48,9.25
890,-3.24,0.46,9.11
900,-2.75,0.55,9.09
910,-2.17,0.72,9.22
920,-1.47,0.91,9.47
930,-0.6,0.98,9.81
940,0.29,0.99,10.06
950,1.14,0.9,10.08
960,1.95,0.78,9.95
970,2.68,0.57,9.51
980,3.24,0.35,8.86
990,3.75,0.17,8.08
1000,4.23,-0.02,7.21
