timestamp,x,y,z
0,-2.2,5.21,10.42
10,-1.93,5.04,10.02
20,-1.57,4.78,9.73
30,-1.2,4.45,9.37
40,-1.08,4.04,8.87
50,-0.85,3.59,8.53
60,-0.5,3.19,8.22
70,-0.09,2.86,7.89
80,0.26,2.56,7.44
90,0.58,2.29,7.13
100,1.03,1.85,7.01
110,1.8,1.16,7.02
120,2.99,0.61,7.22
130,4.81,0.03,7.49
140,7.48,-0.41,7.91
150,10.92,-0.44,8.55
160,14.82,-0.41,9.11
170,18.46,-0.13,9.34
180,21.06,-0.02,9.05
190,22.57,-0.3,7.96
200,22.89,-0.84,6.96
210,22.11,-1.42,6.08
220,20.47,-1.86,5.19
230,18.62,-2.21,4.57
240,16.85,-2.18,4.29
250,15.43,-2.15,4.41
260,14.39,-2.01,4.64
270,13.48,-1.81,4.77
280,12.57,-1.74,4.67
290,11.79,-1.85,4.46
300,10.6,-1.98,4.24
310,8.96,-2.23,4.03
320,7.1,-2.61,4.16
330,5.25,-2.82,5.22
340,3.53,-2.77,7.1
350,1.77,-2.53,9.09
360,-0.05,-1.97,11.05
370,-1.9,-1.12,13.11
380,-3.09,-0.4,14.67
390,-4.14,0.41,15.92
400,-4.9,1.32,17.02
410,-5.19,2.14,17.93
420,-5.73,2.72,18.04
430,-6.47,3.17,17.01
440,-6.9,3.66,15.92
450,-7.14,4.03,15.02
460,-7.44,4.5,13.97
470,-7.37,4.83,13.04
480,-7.12,5.07,12.36
490,-6.55,5.18,11.82
500,-5.85,5.18,11.5
510,-5.06,5.16,11.34
520,-4.48,5.07,11.34
530,-4.14,4.98,11.32
540,-4.0,4.79,11.12
550,-4.11,4.53,10.69
560,-4.37,4.19,10.06
570,-4.56,3.87,9.38
580,-4.58,3.72,8.77
590,-4.52,3.5,8.35
600,-4.22,3.11,8.03
610,-3.86,2.76,8.09
620,-3.47,2.39,8.32
630,-3.1,1.96,8.67
640,-2.68,1.57,9.14
650,-2.22,1.23,9.7
660,-1.57,1.04,10.56
670,-0.76,0.78,11.38
680,-0.17,0.4,11.63
690,0.34,-0.05,11.58
700,1.1,-0.49,11.58
710,2.06,-0.85,11.95
720,3.32,-1.09,12.87
730,5.18,-1.16,14.22
740,7.54,-1.07,15.29
750,9.52,-0.92,15.53
760,10.61,-0.83,14.82
770,10.71,-0.83,13.33
780,10.35,-0.87,11.95
790,9.83,-0.95,10.86
800,9.56,-0.6,9.57
810,9.23,-0.54,8.14
820,8.45,-0.28,7.19
830,7.73,-0.06,6.46
840,7.11,-0.05,5.72
850,7.03,-0.2,5.09
860,7.76,0.04,4.57
870,8.31,0.35,4.24
880,8.39,0.65,3.95
890,8.27,0.74,3.89
900,8.16,0.7,3.8
910,8.18,0.66,3.64
920,8.35,0.26,3.45
930,8.77,-0.41,3.19
940,9.15,-1.03,2.84
950,9.42,-1.47,2.49
960,9.1,-2.05,2.18
970,8.6,-2.69,1.73
980,8.71,-3.25,2.04
990,9.5,-3.87,3.4
1000,10.61,-4.64,5.7
