timestamp,x,y,z
0,2.66,-30.1,7.49
10,10.61,-31.2,2.3
20,21.28,-30.82,-4.98
30,33.33,-28.62,-12.32
40,37.89,-27.08,-13.71
50,33.6,-26.21,-9.73
60,26.36,-27.03,-7.62
70,20.96,-27.96,-10.55
80,17.13,-28.71,-15.81
90,14.54,-28.85,-19.17
100,12.17,-28.27,-18.67
110,9.81,-27.27,-15.63
120,7.43,-26.9,-12.99
130,5.65,-27.09,-10.8
140,4.51,-27.93,-8.77
150,2.74,-29.53,-6.76
160,1.15,-32.04,-4.9
170,-1.45,-35.02,-1.79
180,-5.01,-37.42,3.02
190,-8.3,-38.52,8.59
200,-11.07,-38.09,14.03
210,-14.12,-37.34,18.69
220,-18.82,-36.83,23.47
230,-22.63,-35.72,32.98
240,-23.17,-30.57,45.93
250,-20.08,-23.37,55.06
260,-15.93,-17.56,57.74
270,-12.74,-14.96,54.09
280,-11.2,-14.13,45.52
290,-10.5,-13.23,34.38
300,-10.92,-12.17,23.42
310,-12.11,-11.07,15.11
320,-13.26,-9.86,10.65
330,-13.93,-8.53,9.36
340,-13.99,-7.52,10.06
350,-13.31,-6.95,11.45
360,-12.41,-6.81,12.94
370,-11.26,-7.09,14.2
380,-10.23,-7.67,15.05
390,-9.3,-8.56,15.8
400,-8.58,-9.48,17.02
410,-7.51,-10.45,18.33
420,-6.51,-11.48,19.04
430,-5.9,-12.5,19.28
440,-5.13,-12.94,19.39
450,-4.08,-13.13,18.68
460,-3.42,-13.37,16.92
470,-2.89,-13.54,14.98
480,-2.67,-13.63,13.0
490,-2.63,-13.76,11.36
500,-2.77,-13.69,10.56
510,-2.55,-13.41,10.47
520,-2.26,-13.53,10.37
530,-2.23,-13.89,10.23
540,-1.77,-14.52,9.65
550,-0.79,-15.45,8.34
560,0.64,-16.47,6.03
570,2.66,-17.7,3.72
580,5.64,-18.7,1.44
590,9.76,-19.52,-0.67
600,14.5,-19.66,-2.47
610,18.78,-19.28,-3.68
620,22.49,-18.83,-4.02
630,24.06,-18.36,-3.2
640,23.58,-18.08,-1.77
650,21.92,-17.92,-0.71
660,20.36,-18.1,-1.06
670,19.37,-18.4,-2.38
680,18.96,-18.63,-4.21
690,18.45,-18.72,-5.63
700,17.7,-18.46,-6.05
710,16.49,-18.02,-5.51
720,15.01,-17.52,-4.51
730,13.47,-17.11,-3.02
740,11.83,-16.79,-1.21
750,10.37,-16.68,0.52
760,8.78,-16.79,2.03
770,7.29,-17.0,3.45
780,5.76,-17.17,4.97
790,3.94,-17.58,6.19
800,1.51,-18.13,7.44
810,-1.58,-18.84,7.9
820,-5.93,-19.83,8.05
830,-9.82,-21.09,9.52
840,-14.0,-22.04,13.46
850,-19.71,-21.45,19.09
860,-29.01,-18.07,25.18
870,-44.59,-9.28,30.09
880,-57.99,-0.77,28.48
890,-56.76,-0.94,19.39
900,-48.89,-4.09,10.8
910,-40.13,-5.67,7.47
920,-34.17,-5.32,7.6
930,-31.9,-5.02,8.09
940,-29.93,-5.47,7.84
950,-26.84,-6.34,7.93
960,-23.36,-7.68,8.68
970,-19.96,-9.16,9.9
980,-17.17,-10.66,10.89
990,-14.38,-12.43,11.86
1000,-11.78,-14.41,12.93
