timestamp,x,y,z
0,-7.41,3.56,6.93
10,-5.58,3.57,7.77
20,-4.11,3.92,8.97
30,-3.18,4.35,10.38
40,-2.61,4.84,11.72
50,-2.27,5.3,12.7
60,-1.78,5.49,13.32
70,-1.2,5.52,13.68
80,-0.68,5.49,13.86
90,-0.43,5.49,13.64
100,-0.46,5.56,13.3
110,-0.92,5.61,12.7
120,-1.62,5.55,11.99
130,-2.6,5.45,11.16
140,-3.62,5.08,10.41
150,-4.43,4.62,9.72
160,-4.87,4.16,8.91
170,-4.95,3.68,7.89
180,-4.71,3.29,6.65
190,-4.33,2.93,5.42
200,-3.81,2.53,4.3
210,-2.99,1.88,3.26
220,-1.61,0.95,2.18
230,-0.01,0.08,1.43
240,1.6,-0.77,0.98
250,3.08,-1.45,1.07
260,4.44,-1.78,1.64
270,5.59,-2.08,2.61
280,6.56,-2.82,4.11
290,7.49,-3.79,6.28
300,8.91,-4.55,9.14
310,10.86,-5.38,12.89
320,12.93,-6.25,16.97
330,14.68,-6.68,20.88
340,15.81,-6.76,24.39
350,15.86,-6.59,26.93
360,15.0,-6.1,27.81
370,13.72,-5.39,27.0
380,12.35,-5.35,24.93
390,11.02,-5.64,21.93
400,9.75,-5.95,18.73
410,8.55,-6.32,15.9
420,6.96,-6.26,13.94
430,4.88,-5.74,12.72
440,2.47,-5.01,11.71
450,0.01,-4.3,10.54
460,-2.56,-3.54,9.18
470,-5.37,-3.05,7.6
480,-8.46,-2.68,6.37
490,-11.46,-2.17,6.03
500,-14.71,-1.09,5.78
510,-19.23,0.34,5.53
520,-25.47,1.91,4.81
530,-32.42,4.47,3.45
540,-37.66,7.05,1.54
550,-37.88,7.24,0.11
560,-33.63,6.77,0.03
570,-28.87,5.96,1.24
580,-24.67,4.67,2.88
590,-20.94,3.09,4.62
600,-17.79,1.35,6.24
610,-15.23,-0.43,7.66
620,-12.37,-2.1,8.55
630,-8.72,-3.92,8.58
640,-3.61,-5.65,8.7
650,2.03,-6.85,8.5
660,7.72,-8.15,10.31
670,14.13,-8.68,14.75
680,20.05,-7.75,19.35
690,24.61,-6.2,23.63
700,27.78,-4.21,26.31
710,29.59,-2.49,27.1
720,29.63,-1.26,26.48
730,28.08,-0.86,24.65
740,25.8,-0.97,21.97
750,23.03,-1.45,19.15
760,19.53,-1.86,16.67
770,16.29,-2.25,14.61
780,13.16,-2.39,13.05
790,9.81,-2.42,11.93
800,6.45,-2.24,11.04
810,3.03,-1.47,10.81
820,-1.21,-1.28,10.53
830,-6.6,-1.86,10.51
840,-12.82,-1.81,12.23
850,-17.77,-0.82,15.53
860,-20.8,0.56,18.78
870,-23.22,2.51,20.46
880,-24.79,3.6,20.49
890,-26.27,4.62,19.23
900,-27.56,5.56,16.63
910,-28.36,6.19,12.78
920,-28.68,6.49,8.32
930,-28.11,6.44,3.84
940,-26.38,5.87,0.2
950,-23.52,5.23,-2.19
960,-20.22,4.72,-3.18
970,-17.02,4.36,-2.99
980,-14.19,3.87,-2.05
990,-11.79,3.34,-0.97
1000,-9.8,2.83,0.15
