timestamp,x,y,z
0,19.33,-3.5,14.33
10,14.62,-6.4,11.82
20,7.73,-8.71,10.31
30,0.03,-9.42,9.68
40,-7.66,-8.86,9.99
50,-14.32,-7.19,10.31
60,-19.03,-4.81,10.97
70,-21.98,-2.09,11.67
80,-22.75,0.9,10.83
90,-22.38,3.42,7.94
100,-22.61,5.28,3.45
110,-21.75,6.68,-1.0
120,-19.32,7.66,-3.1
130,-17.28,8.02,-2.28
140,-15.8,8.28,0.11
150,-15.84,8.36,1.99
160,-16.0,8.03,2.91
170,-15.65,7.67,3.11
180,-14.84,7.06,2.96
190,-13.71,6.16,2.68
200,-12.49,5.12,2.39
210,-11.12,4.12,2.25
220,-9.71,3.18,2.37
230,-8.37,1.98,2.78
240,-7.23,0.98,3.11
250,-6.35,0.0,3.81
260,-5.88,-0.91,4.9
270,-5.39,-2.06,5.76
280,-4.96,-3.2,6.31
290,-4.03,-4.29,7.42
300,-2.44,-5.43,8.86
310,-0.15,-6.35,10.3
320,2.4,-7.29,11.42
330,4.54,-7.56,12.28
340,6.99,-7.15,13.33
350,8.6,-6.57,14.37
360,9.96,-6.5,14.76
370,10.71,-6.79,14.33
380,10.94,-7.0,13.25
390,11.02,-7.14,12.17
400,11.26,-7.35,11.3
410,11.88,-7.22,10.81
420,12.62,-7.36,10.47
430,12.77,-7.43,9.72
440,12.85,-7.5,8.94
450,13.23,-7.66,8.81
460,14.14,-7.63,9.67
470,14.96,-7.22,10.71
480,15.05,-7.21,11.22
490,15.05,-7.0,10.66
500,14.51,-6.75,9.36
510,13.8,-6.62,7.36
520,13.72,-6.7,5.65
530,13.67,-7.16,4.89
540,13.17,-7.94,4.58
550,11.78,-8.76,4.55
560,8.76,-9.71,4.95
570,5.43,-10.92,6.52
580,2.28,-11.67,8.98
590,-0.36,-11.71,11.68
600,-2.98,-11.61,14.16
610,-5.79,-11.25,15.75
620,-8.43,-10.54,16.11
630,-10.58,-9.51,15.89
640,-11.82,-8.66,15.55
650,-12.52,-7.67,14.88
660,-13.13,-6.55,13.89
670,-12.85,-5.58,13.09
680,-11.63,-4.75,12.68
690,-9.99,-4.07,12.62
700,-8.33,-3.66,12.9
710,-6.82,-3.24,13.53
720,-5.28,-3.12,13.79
730,-4.36,-2.95,13.4
740,-3.73,-3.1,12.46
750,-3.18,-3.39,11.69
760,-2.94,-3.59,11.61
770,-3.07,-3.92,12.03
780,-3.21,-4.15,13.0
790,-3.19,-4.41,13.9
800,-3.42,-4.77,14.54
810,-3.85,-5.09,14.93
820,-4.46,-5.41,15.3
830,-5.06,-5.54,15.99
840,-5.05,-6.04,16.54
850,-4.68,-6.68,16.68
860,-3.53,-7.49,16.12
870,-2.34,-8.22,15.18
880,-1.12,-9.35,13.42
890,1.09,-10.59,11.63
900,4.39,-10.91,10.37
910,8.34,-10.29,9.33
920,10.4,-9.38,8.31
930,10.53,-8.56,6.74
940,10.82,-8.24,4.53
950,12.14,-7.33,3.95
960,14.31,-6.34,4.22
970,16.83,-4.89,4.38
980,18.73,-3.66,4.78
990,19.24,-2.83,5.44
1000,18.5,-2.07,6.17
