timestamp,x,y,z
0,6.56,2.22,7.25
10,6.54,2.47,7.46
20,6.48,2.67,7.58
30,6.26,2.88,7.62
40,5.93,3.08,7.47
50,5.43,3.14,7.24
60,4.71,3.24,6.92
70,3.84,3.43,6.66
80,3.01,3.77,6.48
90,2.35,4.1,6.46
100,1.63,4.39,6.54
110,0.94,4.69,6.51
120,0.63,6.17,6.15
130,0.42,5.0,7.44
140,-0.51,5.41,7.17
150,-1.51,5.66,6.96
160,-2.93,5.83,6.86
170,-4.2,5.77,6.47
180,-5.05,6.05,6.1
190,-5.79,6.22,6.14
200,-6.14,6.64,6.51
210,-6.47,6.84,7.13
220,-6.3,7.4,7.79
230,-6.23,7.23,9.2
240,-5.94,7.08,10.24
250,-5.36,6.98,10.7
260,-4.76,7.02,10.64
270,-4.13,6.7,10.33
280,-3.54,6.38,9.79
290,-3.0,6.13,9.41
300,-2.57,5.94,9.33
310,-2.16,5.49,9.32
320,-1.73,5.3,9.24
330,-1.34,5.48,9.1
340,-0.79,5.21,9.44
350,-0.22,5.05,9.68
360,0.26,4.85,9.72
370,0.63,4.63,9.49
380,1.05,4.69,9.29
390,1.15,4.74,9.43
400,1.44,4.51,9.56
410,1.73,4.21,9.51
420,1.87,3.97,9.25
430,2.01,3.73,8.85
440,1.98,3.44,8.44
450,1.9,3.12,8.03
460,1.7,2.79,7.5
470,1.5,2.42,6.99
480,1.44,2.04,6.62
490,1.49,1.6,6.43
500,1.71,1.21,6.35
510,2.09,0.77,6.32
520,2.66,0.19,6.4
530,3.68,-0.46,6.71
540,5.79,-0.99,7.03
550,8.44,-1.27,7.97
560,10.07,-1.18,8.21
570,11.48,-1.31,7.64
580,12.36,-1.63,7.24
590,12.94,-1.71,7.01
600,13.93,-1.61,7.06
610,14.78,-1.69,7.66
620,15.23,-1.7,8.15
630,15.02,-1.66,8.49
640,14.28,-1.75,8.68
650,13.33,-1.87,8.87
660,12.17,-1.93,9.04
670,10.98,-1.92,9.15
680,10.13,-1.9,9.22
690,9.46,-1.92,9.26
700,8.77,-1.82,9.22
710,8.12,-1.79,9.06
720,7.49,-1.7,8.89
730,6.92,-1.67,8.91
740,6.46,-1.6,9.0
750,6.2,-1.53,9.11
760,5.65,-1.35,9.07
770,4.83,-1.15,8.97
780,3.98,-0.91,8.89
790,3.21,-0.57,9.0
800,2.7,-0.1,9.27
810,2.45,0.39,9.7
820,2.21,0.63,9.96
830,1.62,0.72,9.95
840,0.58,0.82,10.03
850,-0.48,1.12,10.26
860,-1.3,1.39,10.55
870,-2.03,1.51,10.81
880,-2.56,1.71,11.1
890,-2.91,2.0,11.35
900,-3.07,2.27,11.46
910,-3.01,2.49,11.49
920,-3.01,2.78,11.56
930,-3.22,3.02,11.56
940,-3.53,3.21,11.76
950,-3.86,3.35,12.24
960,-4.05,3.39,12.57
970,-4.06,3.37,12.77
980,-3.78,3.38,12.91
990,-3.58,3.29,13.0
1000,-3.39,3.13,12.9
