timestamp,x,y,z
0,41.95,-3.93,24.82
10,43.25,-3.34,26.3
20,44.61,-3.24,27.12
30,44.94,-4.48,26.25
40,43.32,-8.02,25.01
50,40.99,-13.41,23.2
60,37.15,-19.87,19.8
70,32.07,-26.75,17.67
80,26.14,-33.11,16.24
90,19.37,-38.0,14.65
100,13.2,-41.09,13.39
110,9.24,-43.54,11.12
120,7.21,-46.35,7.16
130,5.14,-49.18,5.94
140,1.09,-51.98,8.59
150,-5.46,-53.06,12.62
160,-12.87,-51.11,17.85
170,-22.48,-46.31,25.09
180,-32.36,-39.91,32.04
190,-40.09,-33.52,35.64
200,-40.9,-28.78,34.46
210,-33.31,-25.91,30.26
220,-22.64,-24.37,23.96
230,-12.69,-23.16,17.66
240,-4.52,-21.61,12.78
250,1.61,-19.14,9.49
260,5.54,-15.93,7.55
270,8.23,-12.69,5.48
280,10.33,-9.57,3.35
290,11.42,-6.5,2.07
300,11.47,-3.66,2.19
310,10.52,-1.46,3.06
320,9.17,0.12,4.28
330,7.46,1.04,5.79
340,5.83,1.18,7.5
350,4.58,0.77,9.61
360,3.78,0.17,11.99
370,3.0,-0.09,14.35
380,2.38,-0.26,16.38
390,1.67,-0.41,17.96
400,0.87,-0.69,18.9
410,-0.25,-1.2,19.57
420,-1.36,-2.04,19.89
430,-2.49,-3.31,19.92
440,-3.78,-4.56,19.83
450,-5.09,-5.74,19.64
460,-6.44,-6.75,19.34
470,-7.8,-7.73,18.87
480,-9.17,-9.09,18.25
490,-9.44,-10.13,17.64
500,-8.69,-11.33,16.8
510,-7.04,-12.53,15.79
520,-5.04,-13.62,14.58
530,-3.16,-14.63,13.39
540,-1.57,-15.25,12.56
550,-0.14,-15.78,11.58
560,1.01,-16.29,10.41
570,1.84,-16.85,9.52
580,2.92,-17.62,8.65
590,4.19,-18.83,7.91
600,7.41,-20.13,8.71
610,14.34,-20.71,10.92
620,25.86,-18.51,13.33
630,37.57,-13.52,13.13
640,46.01,-9.39,11.15
650,49.16,-5.88,10.43
660,48.33,-3.79,10.81
670,46.62,-2.93,11.53
680,43.11,-3.44,12.44
690,38.45,-5.06,13.21
700,34.59,-7.02,13.66
710,32.54,-8.84,14.16
720,30.74,-10.98,14.64
730,27.73,-13.92,14.4
740,23.61,-17.22,13.58
750,19.21,-20.4,12.59
760,14.69,-23.11,11.75
770,10.45,-25.42,10.62
780,6.63,-27.16,9.61
790,3.59,-28.22,9.0
800,1.43,-28.54,9.07
810,0.29,-28.56,9.79
820,0.14,-29.41,10.5
830,-0.36,-31.86,10.22
840,-2.87,-36.64,9.32
850,-10.0,-42.1,8.44
860,-21.21,-45.57,7.78
870,-32.84,-45.49,7.78
880,-45.33,-42.42,8.87
890,-57.25,-37.74,12.07
900,-62.42,-34.21,15.16
910,-56.56,-32.97,16.27
920,-41.23,-32.92,14.51
930,-26.61,-32.98,12.3
940,-15.93,-32.65,10.3
950,-8.6,-32.23,9.39
960,-4.15,-31.75,9.21
970,-2.15,-31.7,9.03
980,-0.9,-32.19,9.02
990,0.46,-33.1,9.52
1000,1.95,-34.82,10.47
