timestamp,x,y,z
0,3.62,6.38,-2.51
10,3.2,6.63,-1.89
20,2.75,6.75,-1.31
30,2.4,6.77,-0.97
40,2.14,6.73,-0.89
50,1.82,6.67,-1.11
60,1.49,6.55,-1.48
70,1.18,6.4,-2.08
80,0.82,6.12,-2.8
90,0.48,5.72,-3.51
100,0.32,5.2,-4.18
110,0.19,4.49,-4.89
120,0.12,3.56,-5.5
130,0.04,2.44,-5.97
140,-0.07,0.97,-6.39
150,-0.2,-0.61,-7.34
160,-0.53,-2.3,-8.54
170,-0.86,-4.3,-9.51
180,-1.49,-6.81,-10.25
190,-2.34,-9.74,-10.53
200,-2.93,-13.09,-10.33
210,-3.86,-16.82,-10.08
220,-4.31,-21.37,-9.05
230,-4.28,-26.55,-6.93
240,-4.16,-32.13,-4.05
250,-4.19,-37.99,-0.61
260,-5.67,-44.75,3.15
270,-13.81,-50.19,14.14
280,-19.76,-48.98,33.8
290,-24.87,-44.34,52.92
300,-25.13,-35.87,63.1
310,-22.11,-27.98,65.8
320,-16.13,-22.04,64.81
330,-10.43,-18.0,60.59
340,-7.6,-15.28,54.32
350,-6.49,-12.63,47.99
360,-5.27,-11.15,41.87
370,-3.28,-11.13,36.5
380,-1.64,-11.14,32.86
390,-1.13,-10.76,30.62
400,-1.85,-10.11,29.1
410,-3.19,-9.98,27.34
420,-5.12,-10.27,24.89
430,-7.03,-11.08,21.76
440,-8.67,-12.13,18.14
450,-10.04,-12.84,14.39
460,-10.84,-12.9,10.9
470,-10.92,-12.29,7.83
480,-10.46,-11.28,5.44
490,-9.67,-9.75,3.38
500,-8.54,-8.4,1.85
510,-7.59,-7.05,0.71
520,-6.73,-5.84,-0.22
530,-6.0,-4.88,-0.82
540,-5.27,-4.21,-1.61
550,-4.59,-3.67,-2.52
560,-3.82,-3.11,-3.54
570,-3.22,-2.29,-4.84
580,-2.85,-1.2,-5.93
590,-2.49,-0.03,-6.48
600,-1.78,0.7,-6.25
610,-1.19,1.35,-5.83
620,-0.6,1.83,-5.16
630,-0.07,2.32,-4.1
640,0.59,2.6,-2.6
650,1.43,2.67,-1.4
660,2.28,2.49,-1.1
670,2.97,2.18,-1.6
680,3.34,1.96,-2.49
690,3.27,1.72,-3.51
700,2.95,1.4,-4.42
710,2.42,0.76,-5.33
720,1.8,0.04,-6.48
730,1.14,-0.73,-7.8
740,0.61,-2.0,-9.69
750,-0.19,-3.28,-12.45
760,-1.04,-4.89,-15.67
770,-1.58,-7.19,-18.05
780,-1.81,-10.55,-17.48
790,-2.13,-15.94,-13.71
800,-1.89,-22.02,-9.57
810,-1.37,-29.21,-5.25
820,-1.55,-37.96,-0.75
830,-5.91,-45.14,5.91
840,-12.58,-47.66,17.65
850,-18.06,-46.19,32.66
860,-19.51,-42.33,46.43
870,-15.9,-35.94,55.25
880,-9.06,-30.07,55.92
890,-2.33,-25.51,52.68
900,1.08,-21.19,49.06
910,-0.18,-18.44,44.86
920,-3.39,-16.4,39.51
930,-4.73,-15.79,33.82
940,-4.29,-16.32,28.12
950,-3.91,-15.89,23.04
960,-4.14,-14.39,19.92
970,-4.64,-12.27,18.74
980,-5.23,-10.29,18.69
990,-6.0,-9.0,18.87
1000,-6.82,-8.55,18.95
