timestamp,x,y,z
0,4.53,-7.23,-2.49
10,-1.54,-8.36,0.36
20,-9.94,-8.21,5.36
30,-19.2,-6.17,11.27
40,-28.72,-0.86,18.42
50,-33.01,6.14,25.76
60,-29.44,9.92,29.85
70,-23.63,10.92,28.88
80,-18.46,10.4,24.94
90,-15.18,10.08,20.36
100,-13.16,9.96,16.46
110,-11.33,9.7,13.25
120,-9.75,9.33,10.72
130,-8.61,8.98,8.68
140,-7.45,8.73,7.28
150,-6.3,8.38,6.85
160,-5.06,8.21,7.06
170,-4.47,8.15,7.07
180,-4.21,7.92,6.79
190,-4.07,7.4,6.24
200,-4.37,6.84,5.89
210,-5.06,6.14,6.04
220,-7.55,5.94,7.1
230,-9.95,6.5,9.82
240,-10.93,6.93,13.12
250,-10.49,7.2,15.46
260,-10.0,7.13,16.08
270,-10.12,6.87,15.37
280,-10.78,6.56,14.47
290,-12.0,6.68,14.59
300,-13.9,7.38,15.84
310,-16.19,8.42,18.77
320,-17.37,9.2,22.19
330,-16.91,8.89,25.22
340,-15.43,7.99,26.64
350,-14.22,7.04,25.87
360,-13.06,5.58,24.07
370,-11.71,3.23,21.11
380,-10.2,0.73,17.6
390,-8.15,-2.07,13.31
400,-6.1,-3.98,9.02
410,-4.23,-4.82,5.02
420,-2.58,-5.02,1.33
430,-0.89,-5.01,-1.46
440,0.48,-5.02,-3.34
450,1.81,-5.02,-5.03
460,3.23,-5.09,-6.23
470,4.87,-5.32,-7.32
480,6.64,-5.6,-8.86
490,8.03,-5.58,-10.22
500,8.58,-5.29,-10.85
510,8.52,-4.92,-10.76
520,8.15,-4.49,-10.22
530,7.75,-4.03,-9.67
540,7.35,-3.64,-8.88
550,6.92,-3.34,-7.79
560,6.56,-3.03,-6.62
570,6.25,-2.77,-5.62
580,6.03,-2.61,-4.97
590,5.81,-2.38,-4.55
600,5.36,-2.16,-4.26
610,5.05,-2.08,-4.37
620,5.0,-2.1,-4.65
630,5.28,-2.49,-4.79
640,5.61,-2.99,-4.64
650,5.8,-3.8,-4.57
660,5.64,-4.95,-4.96
670,5.06,-6.22,-5.09
680,3.57,-7.95,-4.46
690,0.47,-11.0,-3.1
700,-4.32,-14.0,-0.51
710,-13.67,-15.25,4.37
720,-25.99,-9.8,14.8
730,-26.88,-2.41,27.91
740,-20.26,1.77,36.43
750,-15.31,3.61,37.12
760,-13.58,4.83,32.13
770,-12.47,5.6,26.08
780,-10.75,5.58,20.74
790,-9.5,5.04,17.32
800,-9.67,4.72,15.02
810,-10.06,4.49,13.18
820,-9.59,4.13,11.45
830,-8.43,3.82,11.03
840,-8.33,4.3,11.57
850,-8.6,5.13,12.87
860,-8.52,5.86,14.26
870,-8.18,6.16,14.99
880,-8.04,6.1,15.16
890,-8.42,5.73,15.18
900,-9.61,5.58,15.67
910,-10.88,5.64,17.09
920,-12.08,6.36,19.47
930,-13.08,7.41,22.2
940,-12.96,7.74,24.25
950,-12.78,7.65,25.31
960,-12.72,7.56,25.76
970,-12.84,7.33,25.79
980,-12.67,6.62,25.27
990,-12.33,5.07,23.31
1000,-12.07,3.39,20.81
