timestamp,x,y,z
0,-0.27,-1.54,-18.27
10,-0.37,-1.86,-18.61
20,0.58,-3.42,-19.95
30,1.21,-2.75,-20.92
40,1.91,-2.91,-20.62
50,2.26,-3.33,-21.06
60,2.02,-3.48,-21.32
70,1.89,-3.94,-20.9
80,1.68,-4.65,-19.71
90,1.29,-5.39,-17.48
100,1.68,-6.73,-15.62
110,2.2,-7.85,-14.38
120,1.97,-9.05,-12.84
130,1.26,-10.48,-11.56
140,-0.23,-12.09,-9.82
150,-2.25,-13.78,-7.66
160,-3.98,-15.84,-5.07
170,-4.43,-17.97,-1.92
180,-3.4,-20.01,1.42
190,-2.0,-22.3,5.65
200,-0.35,-23.49,11.06
210,0.91,-23.86,17.12
220,0.91,-22.97,24.34
230,2.24,-19.78,32.63
240,5.83,-17.6,39.26
250,9.23,-16.46,40.05
260,10.09,-15.1,35.33
270,9.73,-14.23,30.88
280,9.05,-13.24,29.14
290,8.63,-11.99,30.17
300,8.48,-10.76,31.01
310,7.78,-10.08,29.87
320,6.42,-9.7,27.37
330,5.03,-9.3,25.71
340,4.67,-9.01,26.28
350,5.46,-9.07,27.8
360,6.6,-9.51,28.42
370,7.24,-10.14,27.25
380,7.27,-10.5,26.13
390,7.42,-10.47,25.87
400,8.27,-10.67,26.11
410,8.77,-11.15,25.49
420,8.25,-11.58,23.82
430,6.13,-11.76,22.06
440,3.36,-11.82,20.29
450,0.32,-11.64,17.98
460,-1.75,-11.12,14.72
470,-2.87,-10.15,10.92
480,-3.34,-8.97,6.32
490,-4.0,-7.53,1.52
500,-4.91,-5.91,-2.51
510,-5.37,-4.41,-5.01
520,-5.52,-3.47,-6.45
530,-5.66,-2.71,-7.42
540,-5.95,-1.89,-8.25
550,-6.61,-0.99,-9.12
560,-7.64,-0.13,-10.07
570,-8.69,0.69,-11.18
580,-9.01,1.34,-12.55
590,-8.43,1.54,-13.98
600,-7.42,1.57,-14.73
610,-6.19,1.61,-15.05
620,-5.26,1.85,-15.7
630,-4.92,2.21,-16.31
640,-4.87,2.65,-16.72
650,-4.52,2.97,-16.97
660,-3.91,3.09,-16.93
670,-3.31,3.25,-16.61
680,-2.95,3.41,-16.21
690,-2.85,3.66,-15.77
700,-2.99,3.87,-15.45
710,-3.21,3.77,-15.33
720,-3.66,3.36,-15.21
730,-4.04,2.78,-14.71
740,-4.09,1.82,-13.81
750,-4.16,0.53,-12.56
760,-4.1,-1.02,-10.96
770,-4.01,-2.84,-9.36
780,-3.53,-5.11,-8.53
790,-2.81,-7.67,-7.83
800,-2.04,-10.71,-6.72
810,-0.52,-13.13,-5.01
820,0.05,-15.43,-2.59
830,-1.85,-18.63,0.62
840,-3.91,-21.48,4.19
850,-4.84,-23.96,8.0
860,-4.49,-24.73,12.63
870,-3.0,-24.01,17.34
880,2.09,-20.51,25.69
890,6.54,-17.49,31.52
900,10.53,-15.04,36.11
910,11.76,-13.75,36.62
920,10.09,-13.85,32.95
930,6.16,-14.78,28.53
940,2.49,-15.96,25.41
950,-0.0,-17.16,24.72
960,-1.88,-17.58,25.66
970,-2.71,-17.25,27.53
980,-2.28,-16.61,29.57
990,-0.84,-15.79,31.5
1000,0.86,-15.27,32.51
