timestamp,x,y,z
0,-7.12,-11.23,53.37
10,-9.53,-9.69,42.53
20,-11.91,-7.86,31.23
30,-10.64,-5.69,21.78
40,-9.36,-2.43,15.84
50,-10.08,0.71,14.88
60,-11.49,3.23,14.3
70,-12.0,3.83,16.05
80,-11.57,3.9,18.21
90,-10.68,3.2,20.38
100,-10.19,2.21,21.84
110,-9.59,1.39,21.85
120,-8.3,0.68,21.48
130,-6.69,0.17,20.76
140,-6.36,0.06,19.4
150,-6.82,0.09,16.86
160,-7.28,0.29,13.52
170,-7.95,0.9,10.64
180,-8.1,1.63,8.69
190,-7.73,2.19,7.27
200,-6.79,2.49,6.25
210,-5.15,2.64,5.27
220,-3.2,2.69,3.98
230,-1.54,2.72,2.54
240,-0.75,2.79,1.17
250,-0.22,3.08,0.05
260,0.34,3.3,-0.81
270,1.18,3.42,-1.58
280,1.68,3.09,-2.23
290,2.3,2.73,-2.72
300,3.41,3.75,-3.03
310,4.72,4.3,-3.1
320,5.88,3.73,-3.28
330,6.64,3.27,-3.62
340,7.38,3.49,-4.03
350,8.42,3.67,-4.7
360,9.54,3.77,-5.8
370,10.19,3.32,-7.28
380,10.92,3.19,-8.76
390,11.6,3.24,-10.2
400,11.73,3.25,-11.68
410,11.33,2.97,-12.59
420,10.66,2.44,-12.91
430,10.34,1.05,-12.49
440,9.4,-0.18,-12.37
450,7.95,-1.82,-12.87
460,6.41,-4.01,-13.12
470,3.66,-7.34,-12.28
480,-0.62,-12.02,-9.78
490,-7.63,-16.55,-4.22
500,-13.79,-19.18,4.86
510,-17.3,-19.55,16.47
520,-18.19,-16.33,30.66
530,-15.91,-12.61,46.6
540,-13.57,-9.06,56.81
550,-12.69,-6.42,53.58
560,-14.83,-3.46,42.33
570,-14.37,-2.0,31.69
580,-11.36,-0.48,22.38
590,-9.6,1.87,16.41
600,-9.86,3.95,14.03
610,-10.46,4.79,14.17
620,-10.42,4.48,16.99
630,-9.31,3.53,19.93
640,-8.33,2.51,22.4
650,-7.63,1.56,23.15
660,-6.56,0.81,21.74
670,-5.63,0.19,19.54
680,-5.36,-0.07,16.96
690,-5.62,-0.02,13.79
700,-6.03,0.42,10.88
710,-6.05,1.09,8.87
720,-5.71,1.74,7.62
730,-5.2,2.18,6.77
740,-4.65,2.43,5.85
750,-3.8,2.43,4.67
760,-2.78,2.53,3.36
770,-1.47,2.58,1.99
780,0.09,2.62,0.88
790,1.24,2.83,-0.23
800,1.75,2.96,-1.09
810,2.01,3.17,-1.92
820,2.21,3.45,-2.49
830,2.54,3.54,-2.89
840,3.09,3.67,-3.37
850,3.89,3.7,-3.82
860,4.95,3.68,-4.51
870,5.88,3.54,-5.55
880,6.49,3.49,-6.4
890,6.87,3.4,-7.16
900,7.64,3.13,-7.76
910,8.47,2.77,-8.52
920,9.68,2.25,-9.89
930,10.97,1.74,-11.16
940,11.99,1.28,-12.97
950,12.34,0.95,-15.08
960,12.38,0.53,-17.22
970,12.5,-0.27,-18.59
980,12.43,-1.34,-19.43
990,11.82,-3.05,-19.47
1000,10.98,-5.95,-19.02
