timestamp,x,y,z
0,17.78,-9.22,3.08
10,16.19,-9.13,2.62
20,13.97,-8.78,2.56
30,11.68,-8.27,2.66
40,9.23,-7.36,2.45
50,6.8,-6.31,2.43
60,3.94,-6.05,2.6
70,0.91,-4.71,2.89
80,-1.09,-3.36,3.29
90,-2.72,-1.23,3.81
100,-4.21,0.44,4.17
110,-5.12,1.81,4.64
120,-5.43,3.01,5.23
130,-5.31,3.99,5.7
140,-4.7,4.57,6.02
150,-3.69,5.32,6.31
160,-1.92,5.86,6.24
170,-0.06,6.33,5.84
180,1.49,6.73,5.28
190,2.57,7.07,4.68
200,3.22,7.17,3.66
210,4.01,7.47,2.91
220,4.88,7.78,2.01
230,5.49,8.1,1.18
240,6.12,8.43,0.83
250,6.72,8.56,0.61
260,7.12,8.93,0.57
270,7.36,9.07,0.76
280,7.34,9.0,1.13
290,7.24,8.93,1.62
300,7.2,9.02,1.86
310,7.16,9.16,1.67
320,7.06,9.04,1.36
330,7.25,8.99,1.11
340,7.72,8.85,1.48
350,7.34,8.94,2.19
360,6.81,8.72,2.29
370,5.77,8.37,1.81
380,4.5,8.37,1.87
390,3.45,8.1,2.05
400,2.6,7.74,2.02
410,2.02,7.61,1.97
420,0.58,8.55,1.16
430,-0.27,8.58,0.15
440,-0.96,8.13,0.04
450,-1.72,8.12,0.75
460,-2.36,8.08,1.23
470,-3.22,8.02,1.06
480,-3.94,8.13,1.04
490,-4.51,8.04,1.13
500,-4.94,7.91,1.27
510,-5.1,7.84,1.51
520,-5.13,7.86,1.73
530,-5.12,7.87,1.76
540,-5.15,7.79,1.6
550,-5.34,7.63,1.47
560,-5.59,7.47,1.28
570,-5.93,7.28,1.1
580,-6.4,7.11,1.2
590,-6.87,6.89,1.46
600,-7.45,6.72,1.67
610,-8.3,6.46,1.58
620,-9.39,5.94,1.01
630,-10.62,4.9,0.43
640,-11.81,3.29,-1.04
650,-13.43,1.47,-2.73
660,-13.37,-0.71,-5.08
670,-11.18,-3.44,-7.16
680,-9.85,-7.64,-7.06
690,-7.75,-11.67,-5.46
700,-4.0,-15.61,-4.06
710,-0.63,-19.29,-3.49
720,3.6,-22.34,-2.13
730,8.75,-24.36,-0.55
740,13.54,-23.65,0.71
750,16.91,-23.02,2.67
760,20.89,-21.77,3.68
770,25.23,-20.3,3.39
780,29.94,-19.09,2.87
790,33.4,-18.27,2.34
800,35.37,-17.46,1.55
810,35.37,-16.26,0.27
820,34.68,-13.79,-1.25
830,33.09,-11.18,-3.01
840,28.81,-9.49,-4.89
850,23.47,-8.89,-5.62
860,18.96,-9.26,-4.43
870,15.17,-9.77,-2.32
880,11.49,-9.93,0.01
890,10.06,-9.27,1.67
900,10.65,-9.03,1.97
910,10.28,-8.27,1.68
920,11.42,-7.84,1.54
930,13.03,-7.32,1.38
940,13.44,-6.72,1.21
950,13.91,-6.09,0.93
960,14.37,-5.68,0.23
970,15.18,-5.3,-0.38
980,16.13,-5.06,-0.79
990,17.05,-4.87,-1.12
1000,18.1,-5.12,-1.55
