timestamp,x,y,z
0,-17.45,-17.43,19.62
10,-18.65,-16.19,20.91
20,-18.62,-14.94,22.96
30,-17.69,-13.83,24.46
40,-16.92,-12.89,25.03
50,-16.63,-12.38,26.16
60,-16.59,-12.05,27.9
70,-15.82,-11.84,29.24
80,-14.96,-12.06,29.34
90,-13.89,-13.05,28.68
100,-12.56,-14.43,26.78
110,-11.71,-15.2,24.36
120,-11.64,-15.81,22.23
130,-12.47,-16.45,20.14
140,-12.79,-17.53,18.01
150,-12.47,-18.68,15.61
160,-12.22,-18.67,13.71
170,-10.81,-18.43,11.55
180,-10.85,-17.2,8.43
190,-11.43,-16.29,6.4
200,-11.12,-14.75,3.57
210,-9.64,-12.96,1.8
220,-7.09,-12.75,1.43
230,-5.2,-10.87,-1.24
240,-4.24,-9.12,-3.52
250,-2.41,-7.54,-4.89
260,-0.31,-6.05,-6.44
270,1.41,-4.63,-8.18
280,2.91,-3.16,-8.91
290,4.86,-1.54,-9.56
300,6.06,0.07,-9.83
310,6.56,1.51,-9.41
320,6.87,2.51,-8.96
330,6.61,3.32,-9.05
340,5.67,3.99,-9.35
350,4.23,4.51,-9.11
360,2.86,4.97,-8.21
370,1.87,5.29,-7.31
380,1.01,5.62,-7.46
390,0.34,6.08,-7.75
400,0.21,6.29,-7.86
410,0.56,6.32,-7.86
420,1.33,6.34,-7.91
430,1.98,6.37,-7.75
440,2.83,6.25,-7.5
450,4.1,5.88,-7.11
460,5.47,5.46,-7.17
470,6.98,5.03,-7.3
480,8.6,4.42,-7.04
490,9.96,3.99,-6.03
500,11.36,3.38,-4.74
510,12.55,2.55,-3.7
520,13.06,1.55,-3.06
530,13.02,-0.05,-2.87
540,12.22,-1.9,-3.22
550,11.33,-4.17,-4.14
560,10.29,-6.97,-5.05
570,9.46,-10.66,-5.78
580,9.09,-15.14,-5.97
590,9.16,-20.04,-5.41
600,8.25,-25.16,-4.24
610,5.87,-30.05,-2.41
620,2.29,-34.29,0.68
630,-1.66,-36.38,5.09
640,-5.1,-36.17,11.34
650,-7.65,-34.27,19.87
660,-9.7,-30.43,27.81
670,-10.29,-26.76,32.12
680,-10.75,-23.23,32.18
690,-11.82,-20.62,29.31
700,-11.99,-18.87,25.33
710,-11.84,-17.59,22.14
720,-11.39,-16.92,19.66
730,-11.38,-16.48,18.2
740,-10.76,-15.98,17.94
750,-10.28,-15.57,19.06
760,-10.33,-14.96,21.33
770,-9.88,-14.48,25.05
780,-8.83,-14.42,28.01
790,-8.18,-14.18,29.23
800,-7.96,-13.94,30.41
810,-8.09,-14.95,31.81
820,-8.82,-16.58,32.16
830,-10.08,-18.9,30.98
840,-10.52,-21.71,28.71
850,-10.22,-24.7,24.3
860,-9.75,-26.26,18.91
870,-9.67,-26.38,14.48
880,-10.07,-24.63,10.81
890,-11.0,-21.79,7.74
900,-11.54,-18.92,5.4
910,-11.2,-16.24,3.11
920,-10.05,-13.99,2.33
930,-8.14,-12.0,1.54
940,-5.98,-11.38,1.06
950,-4.42,-9.28,-2.09
960,-3.43,-8.19,-4.3
970,-2.65,-6.52,-5.35
980,-1.09,-5.35,-6.03
990,0.4,-4.07,-7.26
1000,2.14,-2.92,-8.73
