timestamp,x,y,z
0,-8.22,2.41,15.89
10,-7.71,2.33,14.65
20,-7.31,2.32,14.19
30,-7.05,2.26,14.32
40,-6.85,2.24,14.85
50,-6.73,2.37,15.43
60,-6.86,2.46,15.96
70,-7.39,2.49,16.59
80,-8.66,2.54,17.71
90,-9.82,2.61,19.32
100,-10.26,2.33,20.55
110,-10.72,2.23,21.12
120,-11.38,2.47,21.63
130,-11.99,2.99,22.49
140,-12.24,3.23,23.52
150,-12.27,2.98,23.5
160,-12.89,2.57,22.98
170,-14.38,2.7,22.94
180,-14.84,2.04,22.85
190,-14.1,0.29,20.93
200,-12.82,-1.63,17.64
210,-10.26,-3.4,13.42
220,-7.8,-4.21,8.96
230,-5.85,-4.4,4.84
240,-4.39,-4.23,1.54
250,-3.11,-4.14,-1.16
260,-2.33,-3.83,-2.6
270,-1.89,-3.17,-2.85
280,-0.79,-2.94,-3.58
290,0.46,-2.88,-4.62
300,1.48,-2.72,-5.93
310,2.15,-2.46,-7.02
320,2.73,-2.2,-7.95
330,3.26,-2.02,-8.78
340,3.64,-1.8,-9.48
350,3.93,-1.56,-9.97
360,4.2,-1.32,-10.04
370,4.31,-1.14,-9.75
380,4.08,-0.89,-8.93
390,4.06,-0.55,-7.73
400,4.55,-0.35,-7.04
410,5.31,-0.32,-6.66
420,5.87,-0.3,-6.43
430,6.15,-0.31,-6.31
440,6.33,-0.33,-6.29
450,6.58,-0.32,-6.09
460,6.68,-0.47,-5.49
470,6.64,-0.94,-4.75
480,6.43,-1.6,-4.16
490,5.88,-2.34,-3.65
500,5.2,-3.11,-3.18
510,4.79,-3.91,-3.13
520,4.39,-4.61,-3.17
530,3.86,-5.58,-3.06
540,3.28,-6.57,-2.83
550,1.61,-8.07,-2.25
560,-3.39,-9.0,0.08
570,-12.2,-6.18,7.28
580,-17.44,-1.18,16.47
590,-17.54,1.26,21.09
600,-16.92,2.34,19.91
610,-17.25,3.4,16.89
620,-17.18,4.41,15.46
630,-16.63,5.41,15.63
640,-16.91,6.74,16.82
650,-17.53,8.18,18.1
660,-17.3,8.94,18.92
670,-15.25,8.61,18.99
680,-13.15,8.2,18.75
690,-11.88,8.15,18.45
700,-10.75,8.32,17.97
710,-9.47,8.47,17.05
720,-8.14,8.41,15.64
730,-7.22,8.3,13.87
740,-6.69,8.09,12.69
750,-6.59,7.79,12.35
760,-6.94,7.46,12.93
770,-7.42,7.25,13.88
780,-7.89,7.1,14.81
790,-8.41,6.94,15.5
800,-9.53,6.88,15.9
810,-11.17,7.24,16.63
820,-13.05,7.83,18.42
830,-15.07,8.79,21.36
840,-15.19,9.05,23.6
850,-14.35,8.77,24.01
860,-13.37,7.78,22.98
870,-12.69,6.93,21.16
880,-13.0,6.47,19.81
890,-13.16,6.08,19.21
900,-12.1,4.95,17.68
910,-10.9,3.75,15.28
920,-9.69,2.36,12.37
930,-8.27,0.92,9.25
940,-6.9,-0.26,6.22
950,-5.44,-1.41,3.7
960,-3.66,-2.62,1.43
970,-1.98,-3.42,-0.88
980,-0.45,-4.05,-2.81
990,1.03,-4.27,-4.24
1000,2.33,-4.31,-5.15
