timestamp,x,y,z
0,0.0,0.0,132.91
10,0.0,0.0,0.0
20,0.74,0.0,0.0
30,0.0,0.0,0.0
40,0.0,0.0,0.0
50,0.0,0.0,0.0
60,0.0,0.0,0.0
70,-77.31,0.0,0.0
80,0.0,0.0,0.0
90,0.23,5.36,-93.01
100,0.0,0.0,0.0
110,0.0,0.0,0.0
120,0.71,0.0,0.0
130,-77.31,0.0,0.0
140,0.23,5.36,-93.01
150,0.0,0.0,0.0
160,0.23,5.36,-93.01
170,0.0,0.0,0.0
180,0.0,0.0,0.0
190,1.23,0.0,0.0
200,0.0,0.0,0.0
210,0.0,0.0,0.0
220,0.0,0.0,0.0
230,0.0,0.31,0.0
240,0.0,0.0,-29.41
250,0.23,5.36,-93.01
260,0.23,5.36,-93.01
270,0.23,5.36,-93.01
280,0.0,0.0,0.0
290,0.0,0.0,0.0
300,0.0,0.72,0.0
310,0.23,5.36,-93.01
320,0.0,0.0,0.0
330,0.0,0.0,0.0
340,0.0,0.0,0.0
350,0.23,5.36,-93.01
360,0.23,5.36,-93.01
370,0.0,0.0,0.0
380,0.0,0.0,0.0
390,0.0,0.0,0.0
400,0.0,0.0,0.0
410,0.0,0.0,0.0
420,0.0,0.0,0.0
430,79.16,0.0,0.0
440,0.0,0.0,-29.41
450,0.0,79.17,0.0
460,0.23,5.36,-93.01
470,0.23,5.36,-93.01
480,0.0,0.0,0.0
490,0.23,5.36,-93.01
500,0.0,0.0,0.0
510,0.0,0.0,0.0
520,1.23,0.0,0.0
530,0.23,5.36,-93.01
540,0.23,5.36,-93.01
550,0.0,0.0,0.0
560,0.0,0.0,0.0
570,0.23,5.36,-93.01
580,0.0,0.0,-29.41
590,0.0,0.0,0.0
600,0.23,5.36,-93.01
610,0.23,5.36,-93.01
620,0.0,0.0,0.0
630,0.0,0.0,0.0
640,0.0,0.0,0.0
650,0.0,0.0,0.0
660,-77.71,0.0,0.0
670,0.0,0.0,0.0
680,0.0,0.0,0.0
690,0.0,0.0,0.0
700,0.0,0.0,0.0
710,0.23,5.36,-93.01
720,0.0,0.0,0.0
730,0.23,5.36,-93.01
740,0.0,0.0,0.0
750,0.0,0.0,-29.41
760,-77.31,0.0,0.0
770,0.0,0.0,0.0
780,0.0,0.0,0.0
790,0.0,0.31,0.0
800,0.0,-77.73,0.0
810,0.0,0.0,0.0
820,0.0,0.0,0.0
830,0.23,5.36,-93.01
840,0.0,0.31,0.0
850,0.0,0.0,0.0
860,0.23,5.36,-93.01
870,-77.31,0.0,0.0
880,0.0,0.0,-29.41
890,0.23,5.36,-93.01
900,0.23,5.36,-93.01
910,0.0,0.0,0.0
920,0.0,0.0,0.0
930,-77.31,0.0,0.0
940,0.0,0.0,0.0
950,0.0,0.0,0.0
960,0.23,5.36,-93.01
970,0.0,0.0,0.0
980,0.0,0.0,-29.41
990,0.0,0.0,0.0
1000,-77.31,0.0,0.0
