timestamp,x,y,z
0,-15.64,4.11,19.2
10,-14.79,2.48,17.61
20,-13.1,0.12,14.24
30,-10.95,-1.82,10.1
40,-8.57,-3.15,6.07
50,-5.96,-3.96,2.38
60,-3.88,-4.18,-0.18
70,-2.12,-4.29,-2.17
80,-0.67,-4.24,-3.73
90,0.6,-4.13,-5.09
100,1.43,-4.16,-5.92
110,2.22,-3.96,-6.94
120,2.99,-4.42,-6.94
130,3.96,-4.42,-7.65
140,5.1,-4.39,-8.05
150,6.07,-4.08,-8.35
160,6.59,-3.7,-8.51
170,6.86,-3.34,-8.5
180,6.84,-2.94,-8.26
190,6.76,-2.64,-7.89
200,6.74,-2.3,-7.51
210,6.87,-1.98,-7.0
220,7.1,-1.61,-6.31
230,7.45,-1.28,-5.66
240,7.87,-0.96,-5.11
250,8.27,-0.53,-4.61
260,8.52,-0.06,-4.13
270,8.53,0.3,-3.84
280,8.32,0.47,-3.56
290,7.96,0.42,-3.4
300,7.4,0.17,-3.47
310,6.77,-0.34,-3.78
320,6.17,-0.72,-4.36
330,5.6,-1.08,-5.1
340,5.02,-1.61,-5.72
350,4.56,-2.25,-6.01
360,3.96,-3.13,-6.28
370,3.22,-3.94,-6.58
380,2.04,-4.93,-6.31
390,0.54,-6.02,-6.21
400,-1.08,-7.88,-5.86
410,-3.86,-10.26,-4.29
420,-8.86,-12.67,-0.41
430,-17.27,-11.88,7.15
440,-23.62,-6.75,18.32
450,-23.97,-1.28,29.22
460,-21.46,1.17,33.59
470,-19.86,2.22,32.16
480,-19.28,2.68,28.55
490,-18.82,3.4,25.31
500,-18.12,4.64,22.83
510,-16.98,5.62,20.73
520,-15.53,6.03,18.42
530,-13.99,5.61,16.53
540,-13.25,5.57,16.74
550,-13.36,6.1,19.34
560,-12.96,6.62,22.86
570,-12.13,6.54,24.97
580,-11.72,5.94,25.25
590,-11.7,5.44,24.59
600,-12.01,5.19,24.01
610,-13.12,5.41,24.23
620,-14.18,5.37,24.88
630,-15.3,5.21,25.57
640,-15.88,4.97,26.17
650,-15.73,4.38,25.91
660,-14.83,2.7,24.35
670,-13.11,0.34,21.18
680,-12.03,-1.55,17.25
690,-11.46,-2.38,14.33
700,-10.21,-3.33,11.6
710,-8.17,-4.77,7.89
720,-5.86,-5.5,3.4
730,-3.7,-5.65,-0.18
740,-1.87,-5.46,-2.98
750,-0.08,-5.16,-4.71
760,1.5,-4.86,-5.89
770,2.76,-4.51,-6.97
780,3.8,-4.32,-7.71
790,4.37,-4.19,-7.93
800,4.63,-4.1,-7.66
810,4.69,-4.07,-7.37
820,4.85,-4.03,-7.39
830,5.07,-4.0,-7.7
840,5.37,-3.97,-8.1
850,5.7,-3.9,-8.61
860,6.06,-3.78,-8.93
870,6.4,-3.56,-9.08
880,6.72,-3.35,-8.98
890,6.9,-3.05,-8.41
900,7.03,-2.71,-7.55
910,7.15,-2.38,-6.61
920,7.36,-2.05,-5.76
930,7.57,-1.74,-5.0
940,7.71,-1.49,-4.41
950,7.89,-1.37,-3.88
960,7.92,-1.37,-3.52
970,7.89,-1.4,-3.27
980,7.64,-1.49,-3.12
990,7.33,-1.78,-3.06
1000,7.13,-2.33,-3.21
