timestamp,x,y,z
0,-6.86,5.36,-3.84
10,-5.67,6.14,-3.9
20,-4.45,6.99,-4.75
30,-3.6,7.21,-4.13
40,-3.04,7.44,-3.57
50,-1.93,7.55,-2.95
60,-0.85,7.6,-2.37
70,0.1,7.71,-2.01
80,1.07,7.77,-1.22
90,1.63,7.82,-0.24
100,2.08,7.94,0.45
110,3.01,8.01,0.15
120,3.82,7.99,-0.36
130,4.17,8.0,-0.29
140,4.28,8.22,0.04
150,4.03,8.3,0.33
160,3.48,8.31,0.29
170,2.82,8.41,0.18
180,2.46,8.4,0.1
190,2.26,8.31,0.14
200,2.13,8.31,0.52
210,2.04,8.33,0.93
220,1.97,8.34,1.09
230,1.82,8.35,1.13
240,1.86,8.37,0.99
250,2.18,8.24,0.75
260,2.75,8.09,0.63
270,3.28,8.06,0.66
280,3.67,8.04,0.78
290,4.26,7.99,0.62
300,5.14,7.93,0.32
310,5.86,7.87,-0.02
320,6.33,7.82,-0.2
330,6.49,7.86,-0.16
340,6.26,7.81,-0.13
350,5.82,7.7,-0.31
360,5.22,7.6,-0.55
370,4.54,7.5,-0.61
380,3.82,7.36,-0.51
390,3.09,7.2,-0.34
400,2.4,7.06,-0.19
410,2.05,6.76,-0.23
420,2.19,6.42,-0.47
430,2.73,6.14,-0.72
440,3.27,5.84,-0.91
450,3.64,5.54,-0.83
460,3.71,5.17,-1.04
470,2.97,4.43,-1.65
480,1.21,3.14,-2.67
490,-0.64,2.02,-3.73
500,-2.03,0.87,-4.76
510,-2.83,-1.22,-5.44
520,-2.55,-3.69,-5.65
530,-1.12,-6.95,-5.21
540,0.83,-10.42,-4.72
550,2.07,-14.03,-3.66
560,3.52,-17.34,-1.91
570,5.44,-20.02,0.32
580,7.72,-21.75,2.55
590,11.6,-22.72,4.18
600,17.26,-22.16,5.6
610,24.75,-19.86,8.74
620,31.4,-16.55,11.75
630,34.88,-13.55,13.67
640,37.18,-12.23,14.6
650,35.95,-10.31,13.96
660,31.57,-9.48,11.62
670,24.45,-9.66,8.46
680,17.56,-10.03,5.27
690,11.93,-9.9,3.48
700,7.52,-9.7,2.39
710,4.92,-9.06,1.51
720,4.79,-8.25,1.99
730,6.36,-7.55,3.47
740,8.42,-6.88,5.04
750,10.27,-6.46,5.99
760,11.91,-6.16,6.09
770,13.0,-5.98,6.06
780,13.09,-6.08,5.93
790,12.31,-6.24,5.12
800,11.3,-6.25,3.83
810,10.68,-6.1,2.94
820,10.9,-5.8,2.71
830,12.28,-5.37,3.24
840,14.49,-4.9,4.13
850,17.42,-4.52,5.27
860,19.84,-4.49,6.38
870,21.29,-5.15,7.18
880,21.1,-6.26,7.02
890,19.48,-7.57,6.24
900,16.52,-8.86,5.12
910,12.85,-9.53,4.32
920,9.3,-9.24,4.45
930,5.83,-8.37,5.22
940,3.07,-6.75,5.94
950,1.04,-5.02,5.67
960,-0.64,-3.29,4.55
970,-2.22,-1.51,3.52
980,-3.23,0.06,2.69
990,-3.7,1.52,1.85
1000,-4.19,3.1,0.9
