timestamp,x,y,z
0,-4.56,-7.49,22.58
10,-4.16,-7.47,22.39
20,-3.6,-7.65,22.08
30,-2.94,-7.97,21.86
40,-2.1,-8.62,21.97
50,-0.98,-9.81,21.81
60,0.16,-11.47,20.86
70,0.36,-13.17,18.68
80,0.5,-14.45,15.56
90,0.36,-14.88,12.46
100,-0.21,-14.34,9.27
110,-0.97,-12.99,5.81
120,-2.2,-10.93,2.26
130,-3.31,-8.11,-0.49
140,-3.84,-5.17,-1.75
150,-3.57,-3.06,-2.17
160,-3.13,-1.32,-2.48
170,-2.74,0.02,-3.96
180,-2.66,1.26,-5.73
190,-3.0,2.78,-6.71
200,-3.47,4.21,-6.86
210,-4.13,5.36,-6.94
220,-4.63,6.3,-6.84
230,-4.83,6.88,-6.67
240,-4.77,7.39,-6.35
250,-4.52,7.57,-5.72
260,-4.36,7.66,-4.93
270,-4.24,7.7,-4.29
280,-4.1,7.6,-3.87
290,-4.05,7.64,-3.76
300,-3.82,7.52,-3.85
310,-3.55,7.5,-4.15
320,-3.31,7.52,-4.43
330,-3.1,7.51,-4.71
340,-3.01,7.48,-5.06
350,-2.96,7.41,-5.56
360,-2.89,7.31,-6.0
370,-2.68,7.15,-6.35
380,-2.39,6.95,-6.63
390,-2.02,6.71,-6.85
400,-1.6,6.49,-6.95
410,-1.11,6.22,-6.94
420,-0.54,5.91,-6.88
430,0.07,5.55,-6.9
440,0.66,5.15,-6.94
450,1.28,4.68,-7.03
460,1.99,4.1,-6.99
470,2.83,3.47,-6.68
480,3.71,2.7,-6.11
490,4.72,1.91,-5.4
500,5.67,1.19,-4.43
510,6.51,0.37,-3.54
520,7.3,-0.3,-2.84
530,8.01,-0.95,-2.09
540,8.72,-1.54,-1.02
550,8.98,-2.18,-0.06
560,8.93,-3.04,0.85
570,8.7,-4.19,1.62
580,7.88,-5.53,2.65
590,6.49,-6.64,3.68
600,4.42,-8.18,4.56
610,1.99,-9.56,5.22
620,-0.69,-10.36,6.44
630,-2.6,-10.49,8.41
640,-3.55,-11.46,10.79
650,-3.7,-11.26,14.14
660,-2.76,-10.37,18.34
670,-1.57,-9.25,22.75
680,-0.97,-8.43,25.38
690,-0.95,-7.3,26.6
700,-0.83,-6.33,27.39
710,-0.04,-6.11,28.44
720,0.78,-6.22,29.68
730,1.49,-6.33,30.21
740,1.68,-6.54,29.68
750,1.3,-6.96,28.01
760,0.57,-7.12,25.37
770,-0.54,-6.98,22.36
780,-1.37,-6.65,19.59
790,-1.86,-6.08,17.47
800,-2.23,-5.33,15.75
810,-2.53,-4.56,14.26
820,-2.93,-3.76,13.06
830,-3.34,-3.11,12.22
840,-3.59,-2.5,11.51
850,-3.4,-1.95,10.96
860,-2.93,-1.6,10.35
870,-2.23,-1.54,9.4
880,-1.34,-1.18,8.26
890,-0.67,-0.59,7.17
900,-0.28,-0.11,6.08
910,-0.27,0.44,5.1
920,-0.3,1.07,4.47
930,-0.39,1.68,4.19
940,-0.5,2.17,4.04
950,-0.6,2.55,3.96
960,-0.67,3.04,4.3
970,-0.7,3.52,4.91
980,-0.77,3.78,5.28
990,-0.86,4.03,5.54
1000,-0.51,4.09,5.73
