timestamp,x,y,z
0,10.18,1.76,-1.42
10,11.26,1.5,-1.25
20,12.04,1.06,-1.47
30,12.25,0.57,-2.0
40,12.21,0.09,-2.87
50,12.05,-0.56,-3.95
60,12.1,-1.26,-5.38
70,12.38,-2.37,-7.36
80,12.63,-3.52,-8.76
90,12.42,-5.06,-11.0
100,11.06,-6.4,-13.09
110,9.33,-8.0,-14.32
120,7.2,-9.91,-14.77
130,4.62,-12.68,-14.13
140,2.05,-15.84,-12.51
150,-0.38,-19.94,-9.71
160,-1.44,-24.85,-5.92
170,-1.16,-30.38,-1.66
180,-2.16,-35.18,4.18
190,-5.92,-37.23,11.95
200,-10.74,-33.87,21.68
210,-12.44,-28.19,32.33
220,-9.32,-22.69,39.03
230,-4.53,-18.88,41.6
240,0.32,-16.87,40.7
250,2.3,-15.85,37.7
260,2.01,-15.02,33.71
270,0.64,-14.44,30.1
280,-0.49,-13.58,26.99
290,-1.22,-12.93,24.13
300,-1.28,-12.59,21.51
310,-0.74,-12.71,19.41
320,-0.18,-12.93,17.15
330,0.15,-12.9,15.19
340,0.48,-12.8,14.19
350,0.69,-12.44,13.84
360,0.8,-12.09,13.93
370,0.71,-11.51,14.76
380,-0.01,-10.97,16.23
390,-1.35,-10.21,18.73
400,-2.28,-9.21,22.74
410,-2.88,-8.51,26.27
420,-4.37,-8.43,28.74
430,-6.02,-8.9,30.04
440,-7.59,-10.11,29.27
450,-9.65,-11.6,27.85
460,-12.14,-13.17,25.91
470,-14.08,-14.87,23.32
480,-15.08,-15.75,20.33
490,-15.1,-16.4,16.77
500,-14.06,-16.52,12.25
510,-12.65,-15.43,7.36
520,-11.61,-13.51,2.77
530,-11.1,-11.08,-0.56
540,-11.29,-8.54,-1.57
550,-11.44,-6.13,-1.14
560,-11.65,-4.17,-0.08
570,-11.42,-2.87,1.28
580,-10.41,-2.44,1.82
590,-9.39,-2.59,0.81
600,-8.83,-2.3,-1.3
610,-8.13,-1.81,-3.05
620,-7.12,-1.35,-4.24
630,-5.69,-0.95,-5.04
640,-3.89,-0.72,-5.63
650,-2.0,-0.44,-5.84
660,-0.58,-0.13,-5.89
670,0.18,0.27,-5.85
680,0.56,0.66,-5.57
690,1.1,0.9,-5.34
700,2.2,0.95,-5.3
710,4.05,0.82,-5.33
720,6.41,0.61,-5.4
730,8.8,0.33,-5.31
740,10.95,0.09,-5.17
750,12.38,-0.15,-5.11
760,13.1,-0.34,-5.34
770,13.61,-0.71,-5.36
780,14.24,-1.16,-6.04
790,14.93,-2.04,-7.98
800,15.5,-2.91,-12.94
810,15.25,-4.59,-15.89
820,14.71,-6.22,-19.14
830,12.74,-8.39,-20.63
840,10.24,-10.98,-19.39
850,7.51,-14.36,-16.38
860,4.59,-17.77,-13.69
870,1.92,-21.62,-10.38
880,0.18,-25.62,-7.12
890,-0.64,-29.87,-3.57
900,-0.4,-34.13,0.1
910,-0.63,-38.13,3.42
920,-3.93,-40.34,8.5
930,-8.64,-39.26,16.81
940,-12.54,-34.71,27.37
950,-12.78,-28.63,37.37
960,-8.4,-22.05,45.49
970,-5.45,-19.65,45.58
980,-4.54,-17.84,41.76
990,-4.63,-16.55,36.37
1000,-4.62,-15.76,31.1
