timestamp,x,y,z
0,-19.24,3.84,29.33
10,-16.59,0.44,26.84
20,-12.27,-2.97,22.26
30,-11.6,-3.8,18.94
40,-11.96,-4.75,15.69
50,-9.78,-6.59,11.03
60,-6.5,-7.94,4.74
70,-3.1,-8.21,-1.52
80,0.38,-7.65,-6.8
90,3.85,-7.11,-10.14
100,6.39,-6.6,-12.07
110,7.81,-5.7,-13.37
120,7.88,-4.9,-13.73
130,7.14,-4.4,-13.13
140,6.16,-4.06,-11.99
150,5.37,-3.85,-10.63
160,4.9,-3.62,-9.67
170,4.35,-3.34,-8.71
180,3.85,-2.95,-7.69
190,3.68,-2.48,-7.23
200,3.81,-2.02,-7.45
210,3.96,-1.53,-7.76
220,3.88,-0.91,-7.6
230,3.79,-0.14,-7.18
240,3.7,0.62,-6.74
250,3.57,1.45,-6.34
260,3.42,2.28,-6.02
270,3.15,2.88,-5.69
280,2.81,3.31,-5.41
290,2.46,3.43,-5.31
300,2.22,3.29,-5.39
310,2.06,2.95,-5.51
320,2.08,2.59,-5.58
330,2.22,2.31,-5.8
340,2.49,1.98,-6.13
350,2.57,1.63,-6.36
360,1.95,0.96,-6.04
370,0.82,-0.29,-5.05
380,-1.1,-1.66,-3.53
390,-3.76,-3.13,-0.98
400,-8.43,-2.9,3.18
410,-11.52,-1.26,9.28
420,-11.07,0.07,14.23
430,-10.31,1.58,16.81
440,-9.53,2.56,17.8
450,-9.35,3.16,17.01
460,-9.32,3.31,15.26
470,-9.78,3.32,13.67
480,-10.44,3.39,13.24
490,-11.18,3.45,13.39
500,-11.53,3.64,13.97
510,-12.03,3.99,14.93
520,-11.98,4.17,16.13
530,-10.86,4.17,17.37
540,-9.6,4.3,17.65
550,-8.85,4.61,16.59
560,-8.36,4.7,14.76
570,-8.05,4.63,12.89
580,-8.22,4.67,11.72
590,-8.81,4.94,11.44
600,-9.43,5.37,11.94
610,-9.77,5.55,12.61
620,-11.09,5.78,13.7
630,-12.67,6.63,16.08
640,-13.31,7.18,19.34
650,-13.15,7.58,22.95
660,-12.41,7.09,25.37
670,-12.17,6.45,25.73
680,-13.13,5.96,25.51
690,-14.99,5.74,25.83
700,-16.64,5.15,26.89
710,-16.31,2.32,25.75
720,-12.59,-1.71,20.43
730,-7.53,-4.61,14.47
740,-4.85,-4.19,9.72
750,-3.53,-4.09,5.62
760,-2.25,-4.23,1.47
770,-1.04,-4.6,-2.45
780,0.16,-4.99,-6.04
790,1.36,-5.31,-9.15
800,2.41,-5.54,-11.18
810,3.07,-5.72,-12.01
820,3.25,-5.84,-12.07
830,3.14,-5.83,-11.94
840,2.88,-5.82,-11.94
850,2.76,-5.63,-12.18
860,2.82,-5.22,-12.46
870,2.89,-4.58,-12.6
880,2.95,-3.89,-12.31
890,3.12,-3.18,-11.62
900,3.16,-2.37,-10.69
910,3.04,-1.58,-9.66
920,2.85,-0.72,-8.55
930,2.6,0.62,-7.07
940,2.45,1.38,-6.31
950,2.22,1.95,-5.6
960,2.01,2.19,-5.04
970,1.96,2.14,-4.73
980,1.97,1.75,-4.64
990,2.12,1.26,-4.74
1000,2.4,0.68,-5.01
