timestamp,x,y,z
0,2.6,-9.39,25.49
10,2.86,-8.67,28.42
20,3.36,-8.24,30.99
30,3.38,-8.4,32.89
40,2.95,-8.69,34.43
50,2.54,-9.08,35.95
60,2.51,-9.54,37.45
70,2.15,-9.88,38.11
80,1.66,-9.77,37.9
90,1.32,-10.06,37.14
100,0.46,-10.63,35.92
110,-0.88,-10.94,34.03
120,-2.32,-10.94,31.85
130,-3.19,-10.39,29.54
140,-3.67,-9.62,25.97
150,-4.55,-9.09,21.0
160,-6.54,-8.54,15.12
170,-9.33,-8.18,8.79
180,-10.82,-6.91,2.32
190,-9.7,-4.06,-3.1
200,-8.04,-1.26,-5.88
210,-6.57,0.56,-6.31
220,-5.31,1.39,-6.63
230,-4.11,1.41,-7.96
240,-2.84,1.55,-9.87
250,-1.49,1.86,-11.77
260,-0.52,1.99,-13.03
270,0.46,2.06,-14.12
280,1.28,2.18,-14.86
290,2.25,2.24,-15.09
300,3.0,2.06,-14.96
310,3.8,1.75,-14.71
320,4.55,1.17,-14.31
330,5.35,0.47,-13.81
340,5.61,-0.49,-13.38
350,6.12,-1.21,-12.4
360,6.33,-1.9,-10.46
370,6.31,-2.69,-8.71
380,5.89,-3.45,-7.95
390,5.18,-4.07,-7.49
400,3.78,-4.48,-6.77
410,2.06,-4.9,-5.54
420,0.68,-5.47,-4.32
430,0.13,-6.28,-3.58
440,0.23,-7.12,-2.54
450,0.53,-7.97,-1.19
460,0.32,-8.45,0.69
470,-0.73,-8.78,3.79
480,-2.5,-9.18,9.33
490,-3.72,-9.29,15.71
500,-3.91,-9.16,24.32
510,-1.37,-8.76,34.42
520,1.87,-8.51,42.35
530,3.54,-7.98,45.26
540,3.94,-7.62,45.6
550,3.31,-6.89,44.39
560,2.36,-6.48,42.06
570,1.26,-5.75,40.46
580,1.16,-4.66,40.36
590,1.33,-3.85,40.34
600,0.65,-3.63,38.97
610,-0.89,-3.61,36.53
620,-3.43,-3.72,33.35
630,-5.49,-3.85,29.79
640,-6.25,-4.23,25.8
650,-4.77,-4.85,21.03
660,-2.21,-5.01,15.41
670,0.2,-4.31,11.09
680,1.44,-3.28,9.17
690,1.41,-2.86,8.21
700,0.14,-2.32,6.68
710,-0.74,-1.81,3.86
720,-0.9,-1.51,1.15
730,-0.79,-1.35,-1.62
740,-0.73,-1.1,-4.41
750,-0.7,-0.81,-6.74
760,-0.57,-0.68,-7.73
770,-0.31,-0.57,-8.13
780,-0.21,-0.51,-8.78
790,-0.54,-0.44,-10.12
800,-0.55,-0.29,-11.7
810,0.02,-0.17,-12.59
820,0.91,0.03,-12.55
830,1.58,0.03,-12.42
840,2.03,0.01,-12.36
850,2.55,0.18,-11.43
860,3.12,0.07,-9.9
870,3.58,-0.34,-8.88
880,4.26,-0.52,-9.04
890,4.51,-0.43,-9.63
900,4.49,-0.31,-10.05
910,4.16,-0.07,-9.79
920,3.11,-0.2,-9.14
930,2.21,-0.43,-9.01
940,0.97,-0.62,-9.21
950,-0.59,-0.57,-8.87
960,-1.94,-0.68,-6.46
970,-3.23,-1.21,-2.72
980,-4.39,-1.98,1.28
990,-5.34,-2.38,5.78
1000,-5.7,-2.63,12.24
