timestamp,x,y,z
0,8.49,4.92,3.86
10,8.2,4.9,4.04
20,7.78,4.89,4.1
30,7.67,4.85,4.17
40,7.82,4.91,4.22
50,7.81,4.95,4.19
60,7.84,4.93,4.24
70,7.67,4.98,4.25
80,7.49,4.99,4.2
90,7.57,5.02,4.07
100,7.95,5.02,4.02
110,8.34,5.05,4.05
120,8.62,5.03,4.13
130,8.9,5.03,4.38
140,8.92,5.11,4.69
150,8.78,5.16,4.83
160,8.73,5.16,4.77
170,8.54,5.13,4.81
180,8.4,5.15,4.78
190,8.27,5.18,4.67
200,8.09,5.22,4.61
210,7.94,5.22,4.59
220,7.98,5.22,4.62
230,8.05,5.18,4.75
240,8.15,5.19,4.76
250,8.14,5.23,4.56
260,8.0,5.26,4.39
270,7.86,5.36,4.18
280,7.55,5.45,3.89
290,7.03,5.51,3.54
300,6.5,5.62,3.23
310,6.03,5.72,2.94
320,5.6,5.79,2.6
330,5.17,5.91,2.23
340,4.7,6.04,1.88
350,4.21,6.16,1.36
360,3.6,6.29,0.6
370,2.89,6.37,-0.35
380,2.04,6.43,-1.73
390,0.97,6.39,-3.07
400,-0.01,6.35,-4.06
410,-1.44,5.66,-4.56
420,-2.33,5.2,-5.19
430,-3.37,4.16,-5.04
440,-4.32,2.7,-4.45
450,-4.51,0.89,-4.32
460,-4.11,-1.25,-4.8
470,-3.47,-3.94,-5.79
480,-2.34,-6.65,-6.85
490,-1.09,-10.01,-6.97
500,1.26,-12.77,-6.33
510,3.64,-14.93,-4.37
520,6.55,-16.42,-2.07
530,10.18,-17.02,-0.42
540,14.04,-17.58,0.63
550,19.65,-17.82,2.63
560,26.26,-17.1,5.82
570,31.59,-17.16,11.05
580,34.72,-15.41,13.5
590,35.39,-14.58,12.54
600,28.46,-13.2,9.66
610,21.1,-12.31,6.28
620,16.73,-11.78,4.39
630,13.7,-11.43,4.54
640,11.75,-11.02,6.21
650,11.2,-10.78,7.38
660,12.39,-10.52,8.0
670,14.26,-10.42,8.29
680,15.01,-10.46,7.89
690,15.37,-10.61,7.17
700,14.45,-10.47,7.2
710,11.91,-10.14,7.92
720,9.41,-9.45,8.23
730,6.52,-8.35,8.32
740,3.52,-7.02,8.04
750,1.05,-5.12,7.58
760,-0.93,-2.75,6.65
770,-2.11,-0.53,5.88
780,-3.32,1.67,5.53
790,-3.77,3.0,5.3
800,-2.53,3.97,4.93
810,-1.31,4.57,4.57
820,-0.08,4.96,4.34
830,1.57,4.96,4.07
840,3.4,4.81,4.21
850,5.03,4.63,4.44
860,5.98,4.47,4.53
870,6.54,4.24,4.62
880,7.63,3.89,4.65
890,9.08,3.53,4.69
900,9.77,3.5,4.69
910,9.67,3.65,4.66
920,9.04,3.88,4.47
930,7.99,4.09,4.32
940,7.19,4.17,4.15
950,6.88,4.23,3.66
960,6.76,4.45,3.39
970,6.51,4.75,3.38
980,6.24,5.0,3.34
990,5.83,5.16,3.4
1000,5.54,5.1,3.85
