timestamp,x,y,z
0,-6.93,1.26,3.78
10,-6.31,1.91,2.71
20,-5.6,2.25,1.83
30,-5.06,2.55,1.18
40,-4.58,2.83,0.82
50,-3.81,3.0,0.51
60,-2.85,3.19,0.06
70,-1.69,3.36,-0.56
80,-0.32,3.55,-1.21
90,1.3,4.02,-2.07
100,3.36,4.46,-2.63
110,5.49,4.93,-2.65
120,7.47,5.42,-2.34
130,9.09,5.72,-1.29
140,10.25,5.88,0.2
150,11.01,5.91,1.21
160,11.06,5.8,1.47
170,10.53,5.58,0.94
180,9.34,5.22,0.47
190,8.83,4.83,0.89
200,9.27,4.33,1.63
210,9.86,3.84,2.64
220,11.11,3.42,3.73
230,12.56,2.95,4.68
240,14.03,2.74,5.02
250,15.46,2.47,5.12
260,16.26,2.04,5.18
270,15.95,1.19,5.52
280,15.02,0.07,6.7
290,14.14,-1.31,8.81
300,13.29,-2.57,10.94
310,12.26,-3.35,12.93
320,11.41,-3.84,15.52
330,10.49,-4.31,17.63
340,9.2,-4.35,18.81
350,8.18,-4.8,19.57
360,7.82,-5.55,20.41
370,7.1,-6.1,22.0
380,5.6,-6.6,23.77
390,3.71,-6.84,24.44
400,1.63,-6.86,24.78
410,-0.23,-6.89,24.94
420,-1.63,-6.99,24.6
430,-2.91,-6.98,24.05
440,-4.08,-6.91,23.34
450,-4.6,-6.67,22.5
460,-4.93,-6.56,21.45
470,-5.66,-6.25,20.41
480,-6.36,-5.97,18.9
490,-7.1,-5.6,17.3
500,-7.8,-5.26,15.73
510,-8.49,-4.81,14.32
520,-9.26,-4.28,13.2
530,-10.04,-3.64,12.21
540,-10.5,-3.0,11.28
550,-10.31,-2.38,10.34
560,-9.7,-1.79,9.31
570,-8.9,-1.18,8.19
580,-8.27,-0.54,7.01
590,-7.66,0.14,6.11
600,-6.93,0.73,5.36
610,-6.39,1.35,4.46
620,-5.94,1.92,3.66
630,-5.41,2.35,2.94
640,-4.81,2.66,2.25
650,-3.98,2.95,1.48
660,-2.74,3.28,0.74
670,-0.98,3.64,0.23
680,1.22,4.11,0.18
690,3.06,4.87,0.61
700,4.63,5.49,1.27
710,5.99,5.97,2.01
720,7.1,6.27,2.59
730,7.61,6.45,2.8
740,7.5,6.44,2.83
750,6.96,6.34,2.83
760,6.02,6.17,2.74
770,5.08,6.0,2.92
780,5.02,5.71,3.21
790,5.32,5.36,3.34
800,5.53,4.94,3.21
810,6.34,4.59,3.43
820,8.83,4.52,4.01
830,11.14,4.53,4.6
840,12.07,4.47,5.31
850,12.29,4.3,6.1
860,12.4,4.06,6.85
870,12.76,3.67,7.6
880,12.97,3.06,8.09
890,13.39,2.31,8.11
900,13.71,1.19,8.2
910,13.26,-0.31,8.7
920,12.04,-1.89,9.82
930,10.43,-3.18,11.54
940,8.65,-4.34,13.92
950,6.98,-5.08,16.37
960,5.37,-5.62,19.28
970,3.71,-6.13,22.62
980,2.39,-6.4,25.67
990,1.27,-6.48,27.74
1000,-0.25,-6.55,28.31
