timestamp,x,y,z
0,-7.47,4.04,-6.19
10,-7.13,4.25,-5.94
20,-6.82,4.11,-6.69
30,-6.54,3.73,-7.16
40,-6.19,3.28,-7.49
50,-5.71,2.87,-7.83
60,-5.28,2.7,-7.75
70,-4.66,2.67,-7.43
80,-4.13,2.65,-6.86
90,-3.41,2.43,-6.62
100,-2.71,1.94,-7.06
110,-2.12,1.28,-6.86
120,-1.26,0.79,-8.3
130,-0.28,0.2,-8.49
140,0.57,-0.44,-8.75
150,2.09,-0.61,-8.89
160,3.44,-0.77,-9.04
170,4.38,-0.88,-8.78
180,4.87,-1.28,-8.49
190,5.42,-1.7,-7.95
200,5.74,-2.24,-7.22
210,5.32,-3.06,-6.48
220,4.92,-3.92,-5.86
230,3.59,-4.17,-4.16
240,0.89,-3.89,-0.18
250,-1.07,-3.05,3.88
260,-3.14,-1.49,6.79
270,-5.95,0.37,10.17
280,-7.93,2.9,13.22
290,-9.03,4.62,13.1
300,-10.44,5.26,10.46
310,-12.31,5.94,7.84
320,-14.28,6.56,5.95
330,-15.51,7.05,4.08
340,-16.37,7.84,2.72
350,-16.88,8.44,2.32
360,-17.35,9.12,3.17
370,-17.26,10.13,5.03
380,-16.33,10.38,4.62
390,-15.61,10.19,2.91
400,-15.27,9.9,1.33
410,-14.98,9.49,0.01
420,-14.2,9.22,-1.37
430,-13.61,9.04,-2.45
440,-13.06,9.0,-3.33
450,-12.69,8.93,-4.33
460,-12.78,8.81,-5.0
470,-13.11,8.88,-4.9
480,-13.41,8.96,-4.63
490,-13.53,9.03,-4.33
500,-13.36,9.08,-3.94
510,-13.1,9.02,-3.77
520,-12.72,8.61,-4.2
530,-12.43,8.05,-5.0
540,-12.14,7.35,-5.85
550,-11.93,6.65,-5.93
560,-11.52,6.17,-5.2
570,-10.77,5.55,-4.76
580,-9.66,4.65,-5.48
590,-8.59,3.76,-6.82
600,-7.74,3.13,-7.95
610,-7.1,2.74,-8.66
620,-6.53,2.24,-9.02
630,-6.03,1.9,-8.75
640,-5.34,1.93,-7.47
650,-4.27,1.9,-6.78
660,-3.16,1.53,-7.22
670,-2.34,0.92,-7.92
680,-1.71,0.22,-8.25
690,-0.42,-0.81,-9.53
700,1.08,-1.55,-10.81
710,2.25,-1.97,-10.86
720,3.28,-2.13,-10.38
730,4.27,-2.33,-10.36
740,4.9,-2.78,-10.57
750,5.06,-3.15,-10.15
760,4.73,-3.54,-9.2
770,4.49,-4.09,-8.35
780,3.92,-4.41,-6.47
790,2.79,-4.5,-3.08
800,1.66,-4.77,-0.08
810,0.39,-4.53,1.65
820,-1.93,-4.67,2.43
830,-5.91,-4.22,4.56
840,-10.12,-2.45,8.95
850,-13.46,-0.2,11.4
860,-16.59,2.1,12.73
870,-18.91,3.98,12.66
880,-20.48,4.96,9.43
890,-22.41,6.25,5.49
900,-23.35,7.76,2.47
910,-22.11,8.87,0.37
920,-19.51,9.41,-0.62
930,-16.8,9.58,-0.85
940,-14.51,9.53,-0.84
950,-12.86,9.23,-0.65
960,-11.77,8.77,-1.02
970,-11.65,8.44,-2.28
980,-12.12,8.23,-3.79
990,-12.38,7.87,-5.15
1000,-12.45,7.59,-6.11
