timestamp,x,y,z
0,-2.48,1.62,-3.88
10,-3.39,1.02,-4.26
20,-4.5,0.23,-4.51
30,-6.1,-0.67,-4.13
40,-8.31,-1.39,-3.17
50,-10.83,-2.1,-1.17
60,-13.46,-2.8,2.21
70,-15.86,-3.75,6.18
80,-17.87,-4.48,10.62
90,-19.08,-5.2,14.4
100,-20.0,-5.66,18.14
110,-20.14,-6.14,21.92
120,-18.64,-7.2,24.52
130,-15.63,-8.56,25.86
140,-12.11,-9.59,26.2
150,-8.5,-10.18,26.14
160,-4.97,-9.88,26.94
170,-1.3,-9.11,29.17
180,2.78,-8.44,31.41
190,7.56,-8.66,32.3
200,11.6,-8.62,31.82
210,15.1,-8.74,31.19
220,17.11,-8.4,30.82
230,18.25,-7.98,30.46
240,18.59,-7.83,29.54
250,18.22,-7.92,27.2
260,17.31,-8.32,24.15
270,15.16,-7.42,19.08
280,14.1,-8.31,10.52
290,14.49,-9.83,23.42
300,9.39,-7.67,8.96
310,9.12,-7.71,6.88
320,7.69,-7.28,4.72
330,6.21,-5.81,2.73
340,4.77,-4.88,2.25
350,5.62,-4.66,1.65
360,5.88,-4.35,1.89
370,4.64,-3.63,1.99
380,3.43,-2.64,2.56
390,2.97,-1.84,3.07
400,3.16,-1.4,3.05
410,3.53,-1.13,2.93
420,3.75,-0.88,2.83
430,3.91,-0.64,2.63
440,4.04,-0.5,2.38
450,3.81,-0.37,2.19
460,3.22,-0.19,1.91
470,2.5,0.07,1.52
480,1.84,0.26,1.06
490,1.28,0.56,0.53
500,1.05,0.84,0.02
510,0.62,1.12,-0.34
520,0.28,1.36,-0.59
530,0.15,1.52,-0.85
540,0.21,1.57,-1.03
550,0.2,1.58,-1.06
560,-0.18,1.73,-0.92
570,-0.75,1.81,-0.28
580,-1.19,1.74,0.95
590,-1.86,1.55,1.99
600,-2.58,1.26,2.96
610,-3.34,0.98,3.85
620,-3.93,0.8,4.78
630,-4.41,0.77,6.15
640,-4.75,0.81,7.79
650,-5.17,0.81,9.31
660,-5.85,0.83,10.52
670,-6.7,0.72,11.44
680,-7.66,0.78,12.5
690,-8.11,0.93,13.41
700,-8.06,0.98,14.42
710,-7.53,0.94,15.19
720,-6.97,0.89,15.81
730,-6.64,0.81,16.36
740,-6.63,0.92,17.07
750,-6.43,1.15,18.33
760,-5.66,1.24,19.72
770,-4.11,1.28,21.05
780,-1.88,1.19,22.06
790,-0.09,1.14,22.41
800,1.06,1.13,22.25
810,1.61,1.18,22.04
820,1.92,1.34,22.61
830,2.79,1.22,23.23
840,3.91,0.89,23.28
850,4.63,0.62,23.09
860,4.82,0.41,22.75
870,5.49,0.11,22.39
880,6.87,-0.53,21.72
890,8.3,-1.06,20.78
900,9.1,-1.34,19.58
910,8.92,-1.47,17.96
920,8.14,-1.38,16.26
930,7.32,-1.33,14.41
940,6.51,-1.29,12.35
950,5.7,-1.22,10.44
960,4.92,-1.12,8.67
970,4.22,-0.83,7.2
980,3.95,-0.56,6.07
990,3.94,-0.36,4.95
1000,3.97,-0.19,3.73
