timestamp,x,y,z
0,11.92,2.8,3.62
10,13.4,2.67,3.47
20,13.84,2.45,3.52
30,13.73,2.0,4.73
40,13.48,1.62,5.97
50,13.73,1.34,7.07
60,14.53,1.03,8.22
70,15.32,0.73,9.41
80,16.07,0.47,11.15
90,16.75,-0.03,12.78
100,17.45,-0.93,13.47
110,17.9,-2.43,13.87
120,17.3,-4.13,14.69
130,15.92,-5.73,17.0
140,13.71,-7.02,19.87
150,10.39,-7.98,21.82
160,6.34,-7.9,23.46
170,3.12,-7.36,24.94
180,1.76,-6.82,25.69
190,2.09,-6.62,25.57
200,3.58,-6.91,25.39
210,4.72,-7.22,26.1
220,5.04,-7.27,27.17
230,3.63,-7.05,27.7
240,0.91,-6.66,27.7
250,-1.76,-6.54,27.59
260,-3.89,-6.71,26.7
270,-5.43,-6.85,25.15
280,-6.24,-6.87,22.69
290,-6.49,-6.5,19.79
300,-6.62,-5.84,16.87
310,-6.54,-5.32,14.1
320,-6.26,-4.76,11.63
330,-6.29,-3.96,9.83
340,-6.7,-3.0,8.88
350,-7.05,-2.1,7.99
360,-6.99,-1.4,6.88
370,-6.7,-0.64,5.85
380,-6.4,0.11,4.85
390,-6.16,0.95,3.7
400,-5.94,1.74,2.53
410,-5.76,2.45,1.62
420,-5.71,3.0,0.88
430,-5.46,3.45,0.23
440,-5.01,3.83,-0.34
450,-4.41,4.04,-0.9
460,-3.84,4.07,-1.87
470,-3.27,4.01,-3.86
480,-2.49,4.03,-6.05
490,-1.38,3.73,-7.43
500,0.47,3.5,-7.63
510,3.43,3.21,-5.88
520,7.04,3.17,-2.74
530,10.59,3.75,-0.1
540,12.56,4.25,1.19
550,11.74,4.57,1.27
560,8.92,4.29,0.63
570,6.06,3.78,0.39
580,5.02,2.98,1.02
590,5.45,2.03,1.83
600,6.49,1.07,2.47
610,8.66,0.28,3.53
620,13.65,-0.26,4.28
630,18.98,-0.25,4.53
640,22.81,0.02,4.37
650,23.45,0.15,4.78
660,22.29,-0.16,5.33
670,20.49,-0.66,6.55
680,18.91,-1.31,7.9
690,18.21,-1.99,9.19
700,18.4,-3.12,10.47
710,18.51,-4.3,11.38
720,17.85,-4.9,12.57
730,16.47,-5.24,14.37
740,14.4,-5.39,15.21
750,12.49,-5.62,14.66
760,11.67,-6.44,14.1
770,10.8,-8.03,14.92
780,8.82,-9.58,17.85
790,5.9,-10.66,22.09
800,2.42,-10.84,25.41
810,-0.72,-10.03,26.68
820,-2.53,-8.73,26.45
830,-2.46,-7.68,25.23
840,-1.69,-7.09,23.17
850,-2.05,-6.61,22.14
860,-3.52,-5.99,22.64
870,-5.39,-5.32,22.88
880,-6.43,-4.44,22.42
890,-6.69,-3.57,20.61
900,-6.26,-2.93,18.08
910,-5.66,-2.35,15.23
920,-5.34,-1.83,12.9
930,-5.67,-1.55,11.56
940,-5.92,-1.11,10.85
950,-6.22,-0.39,10.37
960,-6.8,0.4,10.27
970,-7.59,1.0,9.96
980,-8.3,1.34,9.48
990,-8.43,1.47,8.46
1000,-8.26,1.61,7.08
