timestamp,x,y,z
0,9.18,-1.53,23.6
10,3.7,-2.34,28.48
20,-2.21,-2.66,32.57
30,-8.2,-2.3,34.96
40,-13.41,-1.66,35.15
50,-17.24,-1.02,33.65
60,-19.24,-0.58,30.03
70,-19.44,-0.17,25.7
80,-18.07,-0.01,21.63
90,-16.06,-0.04,18.22
100,-14.17,-0.15,15.57
110,-12.93,-0.38,13.34
120,-12.04,-0.65,11.24
130,-11.05,-1.22,9.21
140,-9.84,-1.94,7.41
150,-8.47,-2.77,5.27
160,-7.3,-3.58,2.19
170,-6.1,-4.44,-2.13
180,-4.5,-4.51,-7.16
190,-2.51,-4.77,-11.67
200,0.36,-4.92,-14.31
210,4.08,-4.06,-14.61
220,7.51,-3.32,-13.26
230,13.08,-2.56,-11.9
240,18.89,-1.21,-10.61
250,24.26,-0.44,-8.21
260,26.12,1.5,-7.59
270,26.5,0.43,-5.63
280,25.46,-0.92,-1.7
290,23.46,-2.85,2.82
300,19.87,-4.87,6.95
310,15.37,-6.66,10.79
320,9.67,-8.26,15.77
330,2.01,-9.2,22.06
340,-5.44,-8.88,29.21
350,-10.66,-7.68,35.57
360,-12.97,-5.86,39.48
370,-13.7,-4.01,39.67
380,-14.14,-2.38,36.34
390,-14.5,-1.16,31.61
400,-14.95,-0.4,27.36
410,-15.41,-0.05,24.8
420,-15.53,0.01,23.26
430,-15.34,-0.17,21.64
440,-15.06,-0.45,19.49
450,-14.47,-0.85,16.58
460,-13.46,-1.45,13.48
470,-12.02,-2.05,10.25
480,-10.38,-2.58,7.38
490,-8.76,-3.15,4.67
500,-7.64,-3.71,1.79
510,-6.67,-4.14,-2.06
520,-5.66,-4.32,-6.4
530,-4.54,-4.08,-10.6
540,-3.5,-3.69,-14.08
550,-2.73,-3.64,-15.86
560,-1.62,-3.54,-15.79
570,0.61,-3.68,-14.51
580,4.39,-3.78,-12.58
590,10.01,-3.53,-10.37
600,16.93,-2.55,-8.24
610,23.41,-1.6,-5.9
620,27.55,-1.43,-4.37
630,29.24,-2.53,-1.87
640,28.04,-4.65,1.93
650,25.04,-6.81,7.34
660,21.26,-8.77,13.2
670,16.75,-10.33,18.23
680,11.45,-11.36,22.88
690,5.45,-11.78,27.54
700,-1.58,-11.1,32.69
710,-8.32,-9.43,38.05
720,-12.82,-7.68,40.83
730,-14.87,-6.0,39.99
740,-15.22,-4.7,36.62
750,-14.59,-3.83,32.37
760,-13.65,-3.29,27.77
770,-13.04,-2.99,23.84
780,-12.98,-2.89,20.54
790,-13.5,-2.94,17.84
800,-14.03,-2.98,15.78
810,-14.39,-3.03,14.0
820,-14.36,-3.29,11.97
830,-14.07,-3.45,9.39
840,-13.26,-3.9,6.93
850,-12.37,-4.28,4.67
860,-11.5,-4.73,2.59
870,-10.44,-5.37,0.27
880,-9.42,-6.18,-3.75
890,-8.35,-6.67,-10.83
900,-6.37,-6.64,-18.98
910,-2.6,-6.22,-22.79
920,2.05,-6.09,-21.35
930,7.63,-5.54,-17.57
940,13.32,-4.41,-13.89
950,17.3,-3.29,-10.91
960,20.62,-2.55,-7.58
970,23.89,-1.95,-4.18
980,26.33,-2.25,-1.41
990,27.19,-3.51,1.75
1000,25.81,-5.08,5.72
