timestamp,x,y,z
0,-12.08,0.99,3.74
10,-10.35,0.64,4.53
20,-8.72,0.51,5.25
30,-7.18,0.73,5.59
40,-5.75,1.13,5.45
50,-4.54,1.76,4.98
60,-3.6,2.32,4.36
70,-2.98,2.83,3.53
80,-2.47,3.13,2.72
90,-1.75,3.24,1.87
100,-0.75,3.12,1.19
110,0.46,2.97,0.76
120,1.89,2.77,0.61
130,3.27,2.66,0.64
140,4.5,2.85,0.84
150,5.71,3.07,1.35
160,6.62,3.07,1.9
170,6.99,2.87,2.35
180,6.91,2.75,2.73
190,6.7,2.58,3.09
200,6.53,2.16,3.51
210,6.02,1.51,3.88
220,5.38,0.73,3.84
230,4.74,-0.3,3.53
240,4.19,-1.47,3.57
250,3.16,-2.31,4.01
260,1.26,-2.74,4.35
270,-1.33,-2.72,4.48
280,-4.05,-2.97,4.59
290,-7.05,-3.65,4.92
300,-10.02,-3.84,5.3
310,-12.76,-3.64,5.56
320,-15.29,-2.65,6.0
330,-17.29,-1.64,7.17
340,-18.96,-1.04,9.07
350,-19.63,-0.47,11.22
360,-20.2,-0.26,12.97
370,-20.7,-0.68,13.84
380,-20.62,-1.19,14.1
390,-20.13,-1.74,14.12
400,-19.4,-2.42,14.3
410,-18.25,-3.11,13.82
420,-17.74,-3.46,12.56
430,-17.75,-3.45,10.86
440,-17.63,-3.32,9.87
450,-17.62,-3.53,10.34
460,-18.22,-4.07,11.06
470,-18.48,-4.6,10.55
480,-18.61,-5.18,9.59
490,-18.64,-5.44,9.05
500,-17.93,-5.36,8.9
510,-16.83,-5.08,8.8
520,-16.08,-4.76,8.28
530,-15.48,-4.3,7.47
540,-14.93,-3.79,6.67
550,-14.51,-3.22,5.99
560,-14.2,-2.22,4.89
570,-14.21,-0.95,3.56
580,-13.78,-0.12,2.28
590,-13.2,0.17,1.41
600,-12.5,0.16,1.12
610,-11.89,0.2,0.84
620,-11.38,-0.4,0.89
630,-10.07,-0.66,-0.21
640,-8.78,-1.25,-0.8
650,-7.26,-1.46,-1.45
660,-5.39,-1.15,-1.65
670,-3.58,-0.45,-1.89
680,-2.4,-0.1,-2.6
690,-1.09,0.21,-2.81
700,0.34,0.66,-3.1
710,1.41,1.0,-3.07
720,2.23,1.19,-2.85
730,3.07,1.33,-2.72
740,4.03,1.49,-2.6
750,4.67,1.62,-2.45
760,5.22,1.75,-2.16
770,5.86,1.89,-1.73
780,6.23,1.86,-0.95
790,6.05,1.9,0.21
800,5.56,1.9,1.21
810,5.06,1.48,1.82
820,4.55,0.57,2.02
830,4.07,-0.49,2.0
840,3.45,-1.45,2.56
850,2.62,-2.33,4.18
860,1.56,-2.4,5.96
870,-0.84,-2.0,7.45
880,-3.51,-2.43,7.94
890,-6.3,-3.65,7.31
900,-9.07,-4.97,6.15
910,-11.82,-5.43,5.28
920,-14.51,-4.97,6.24
930,-15.33,-4.57,7.55
940,-15.98,-4.02,8.58
950,-16.87,-3.38,9.82
960,-18.21,-2.24,11.51
970,-20.3,-0.98,13.65
980,-22.48,-0.23,16.04
990,-24.76,0.07,17.92
