timestamp,x,y,z
0,-5.46,3.38,1.48
10,-4.99,3.62,0.48
20,-4.64,3.97,-0.56
30,-4.53,4.39,-1.67
40,-4.35,4.69,-2.65
50,-4.11,4.98,-3.53
60,-3.77,5.23,-4.2
70,-3.21,5.47,-4.68
80,-2.52,5.62,-5.08
90,-1.86,5.69,-5.39
100,-1.19,5.66,-5.68
110,-0.6,5.67,-5.84
120,-0.09,5.66,-5.98
130,0.34,5.59,-5.99
140,0.57,5.37,-5.81
150,0.62,5.11,-5.58
160,0.56,4.96,-5.22
170,0.59,4.71,-4.86
180,0.84,4.42,-4.35
190,1.49,3.93,-3.69
200,2.38,3.29,-3.15
210,3.18,2.23,-2.94
220,4.07,1.35,-3.14
230,5.14,0.76,-3.66
240,6.15,0.01,-4.14
250,6.89,-1.06,-4.35
260,7.6,-1.87,-3.84
270,8.96,-2.26,-2.92
280,11.01,-2.89,-1.75
290,13.1,-4.06,-0.57
300,14.76,-4.91,0.45
310,16.18,-5.01,1.3
320,17.53,-4.75,1.87
330,18.6,-4.47,2.05
340,19.03,-3.63,1.98
350,18.6,-3.26,2.01
360,17.67,-3.31,2.15
370,16.09,-4.09,3.03
380,14.23,-4.71,4.85
390,12.36,-5.07,7.19
400,10.48,-5.24,9.67
410,8.72,-5.42,11.97
420,7.23,-5.04,13.79
430,6.32,-4.62,15.53
440,5.4,-4.53,16.38
450,4.69,-4.08,16.49
460,4.59,-3.86,15.95
470,5.23,-4.02,14.89
480,5.49,-4.12,14.28
490,5.55,-4.16,13.89
500,5.77,-4.14,13.17
510,5.51,-3.87,12.23
520,5.0,-3.47,11.02
530,4.46,-2.85,9.83
540,3.98,-2.36,8.95
550,3.51,-1.74,8.5
560,3.26,-1.45,8.68
570,3.05,-1.34,9.31
580,2.73,-1.33,9.95
590,2.44,-1.26,10.32
600,2.11,-1.23,10.54
610,1.76,-1.11,10.63
620,1.41,-1.07,10.29
630,1.13,-0.85,9.6
640,0.84,-0.32,8.87
650,0.47,0.18,8.25
660,0.17,0.42,7.79
670,-0.0,0.52,7.71
680,-0.11,0.49,7.99
690,-0.3,0.35,8.42
700,-0.51,0.12,8.77
710,-0.73,-0.04,9.06
720,-1.12,-0.16,9.39
730,-1.63,-0.34,9.96
740,-2.2,-0.83,10.87
750,-2.66,-1.25,11.85
760,-3.12,-1.59,12.64
770,-3.7,-2.02,12.68
780,-4.41,-2.11,12.04
790,-5.21,-1.94,11.48
800,-6.1,-2.08,11.42
810,-7.03,-2.39,11.84
820,-7.91,-2.55,12.55
830,-8.8,-2.7,13.18
840,-9.62,-2.82,13.63
850,-10.38,-2.98,13.41
860,-11.15,-2.98,12.69
870,-11.75,-2.81,11.38
880,-12.29,-2.43,9.92
890,-12.79,-2.05,8.58
900,-13.0,-1.65,7.34
910,-13.0,-1.06,6.48
920,-12.66,-0.45,5.68
930,-11.96,0.2,4.91
940,-11.15,0.7,4.08
950,-10.36,1.22,3.22
960,-9.5,1.66,2.29
970,-8.58,2.07,1.47
980,-7.73,2.49,0.78
990,-6.66,2.78,-0.13
