timestamp,x,y,z
0,-16.21,7.98,-6.41
10,-16.02,7.89,-6.3
20,-15.72,7.78,-5.99
30,-15.34,7.55,-5.79
40,-14.75,7.24,-5.31
50,-13.76,6.96,-4.54
60,-12.78,6.95,-3.16
70,-11.82,6.98,-1.98
80,-10.94,7.13,-0.66
90,-10.03,7.18,0.63
100,-9.29,6.99,0.87
110,-9.03,6.71,0.54
120,-8.97,6.39,0.06
130,-8.91,5.96,-0.68
140,-8.78,5.51,-1.47
150,-8.54,5.18,-2.06
160,-8.1,5.0,-2.52
170,-7.41,4.83,-3.12
180,-6.67,4.49,-4.04
190,-5.96,4.06,-5.05
200,-5.34,3.64,-5.95
210,-4.73,3.33,-6.79
220,-4.19,3.17,-7.44
230,-3.72,3.04,-7.88
240,-3.16,2.86,-8.12
250,-2.46,2.57,-8.3
260,-1.49,2.37,-8.38
270,-0.55,2.34,-8.23
280,0.23,2.38,-7.88
290,0.72,2.52,-7.38
300,0.91,2.33,-6.63
310,0.8,2.04,-5.73
320,0.29,1.67,-4.4
330,-0.24,1.08,-3.06
340,-1.53,0.92,-0.94
350,-2.98,1.33,2.44
360,-4.45,2.71,6.05
370,-5.76,4.62,9.63
380,-6.33,6.06,11.16
390,-7.21,6.89,10.96
400,-8.37,7.3,10.43
410,-9.37,7.26,9.84
420,-10.59,7.35,8.77
430,-12.05,8.12,8.96
440,-12.51,8.97,9.14
450,-12.87,9.84,9.26
460,-13.35,10.62,9.61
470,-14.52,10.96,9.79
480,-15.97,10.74,9.71
490,-17.72,9.49,6.7
500,-19.75,7.38,1.77
510,-20.67,5.26,-3.14
520,-21.31,4.16,-6.64
530,-21.59,3.61,-8.42
540,-20.8,2.55,-10.26
550,-19.79,1.19,-11.8
560,-18.65,0.01,-12.67
570,-17.38,-1.04,-13.22
580,-16.01,-1.97,-14.09
590,-14.41,-2.64,-14.82
600,-12.67,-3.18,-15.12
610,-10.87,-3.39,-14.86
620,-8.82,-3.67,-14.22
630,-6.25,-3.98,-13.05
640,-3.92,-4.11,-11.55
650,-1.64,-3.96,-9.96
660,0.71,-3.92,-8.65
670,3.23,-4.13,-7.97
680,5.09,-4.0,-6.99
690,6.31,-4.09,-5.67
700,7.16,-4.16,-4.53
710,7.19,-4.48,-2.52
720,5.83,-4.4,0.65
730,3.67,-3.38,5.29
740,2.34,-1.47,9.71
750,1.98,0.45,12.21
760,1.9,1.64,12.43
770,0.59,2.34,12.01
780,-1.74,3.03,11.84
790,-4.96,4.65,12.19
800,-9.07,7.32,14.39
810,-11.72,9.96,16.73
820,-12.52,10.9,16.84
830,-12.29,10.2,14.0
840,-11.96,9.46,10.36
850,-12.28,9.17,7.01
860,-12.92,8.95,4.12
870,-13.33,8.64,1.69
880,-13.14,8.19,-0.71
890,-13.36,8.22,-2.55
900,-13.51,8.12,-3.29
910,-12.98,7.87,-3.17
920,-12.49,7.95,-2.39
930,-12.29,7.98,-1.53
940,-11.81,7.85,-1.07
950,-11.12,7.48,-1.02
960,-10.01,6.94,-1.2
970,-9.0,6.65,-1.36
980,-8.26,6.36,-1.54
990,-7.52,6.03,-1.81
1000,-6.91,5.7,-2.18
