timestamp,x,y,z
0,11.3,-4.32,5.28
10,15.28,-3.43,5.2
20,17.71,-2.78,4.51
30,19.1,-2.14,3.96
40,19.97,-1.21,4.49
50,20.99,0.18,5.63
60,22.63,1.64,6.79
70,24.26,2.61,7.6
80,25.56,3.11,8.09
90,25.4,2.81,8.53
100,23.63,2.07,9.03
110,21.28,1.17,10.34
120,18.71,0.37,11.87
130,16.29,-0.16,13.66
140,13.96,-0.43,15.78
150,11.78,-0.54,17.84
160,9.93,-0.51,19.77
170,8.26,-0.48,21.25
180,7.01,-0.48,21.7
190,5.99,-0.49,21.03
200,4.93,-0.26,19.82
210,3.89,-0.16,18.84
220,2.91,-0.21,17.4
230,1.97,-0.09,15.59
240,1.29,0.15,14.19
250,0.82,0.33,13.01
260,0.52,0.44,11.91
270,0.47,0.46,10.87
280,0.44,0.53,9.81
290,0.63,0.66,9.0
300,0.74,0.85,8.24
310,0.72,1.05,7.22
320,0.6,1.22,6.12
330,0.69,1.32,5.09
340,1.0,1.51,4.15
350,1.4,1.56,3.0
360,1.67,1.58,1.68
370,1.85,1.61,0.75
380,1.99,1.58,0.24
390,2.16,1.57,-0.18
400,2.59,1.56,-0.8
410,3.26,1.54,-1.54
420,4.31,1.61,-2.14
430,5.57,1.87,-2.43
440,6.88,2.31,-2.54
450,8.01,2.64,-2.55
460,9.01,2.84,-2.63
470,9.73,2.98,-2.76
480,10.08,2.94,-2.83
490,9.94,2.85,-2.76
500,9.16,2.51,-2.9
510,7.94,1.91,-3.44
520,6.95,1.17,-3.8
530,6.19,0.43,-3.1
540,6.53,-0.07,-1.14
550,8.35,0.49,1.87
560,10.71,1.2,4.77
570,13.54,1.91,7.17
580,16.15,3.12,9.73
590,19.0,4.15,12.6
600,20.25,4.82,15.3
610,20.59,5.32,17.73
620,20.17,5.29,20.05
630,18.86,4.53,22.09
640,16.58,3.48,23.13
650,13.45,2.3,23.51
660,10.23,1.4,23.41
670,7.07,0.63,22.57
680,4.4,-0.08,21.09
690,2.02,-0.9,19.55
700,0.06,-1.45,18.46
710,-1.81,-1.87,17.81
720,-3.75,-2.18,17.07
730,-5.52,-2.28,16.34
740,-7.15,-2.24,15.37
750,-8.67,-2.09,14.27
760,-9.74,-1.75,13.07
770,-10.16,-1.36,11.99
780,-10.07,-1.1,10.82
790,-9.57,-0.94,9.55
800,-8.61,-0.84,8.51
810,-7.44,-0.77,7.75
820,-6.19,-0.75,7.22
830,-5.03,-0.7,6.56
840,-3.9,-0.82,5.65
850,-3.1,-0.97,4.94
860,-2.5,-1.2,4.05
870,-2.2,-1.51,3.06
880,-1.88,-2.1,2.12
890,-1.26,-2.82,0.98
900,-0.57,-3.63,-0.25
910,0.39,-4.75,-1.13
920,1.64,-6.26,-2.0
930,3.34,-7.75,-3.11
940,5.81,-8.99,-2.78
950,9.51,-8.97,-0.48
960,13.87,-7.08,2.08
970,18.39,-5.1,3.36
980,22.33,-3.56,1.71
990,25.31,-2.13,-0.35
1000,27.16,-1.12,-0.88
