timestamp,x,y,z
0,-2.89,3.03,-2.11
10,-2.54,2.97,-2.23
20,-2.04,2.85,-2.3
30,-1.42,2.78,-2.27
40,-0.69,2.84,-2.03
50,0.25,2.77,-1.52
60,1.38,2.52,-0.96
70,2.8,2.32,-0.45
80,4.23,2.08,0.13
90,5.76,1.72,1.1
100,7.09,0.99,2.41
110,8.18,-0.06,4.08
120,9.09,-0.92,6.03
130,8.54,-2.17,8.77
140,9.11,-2.44,11.56
150,9.19,-3.3,14.28
160,8.81,-3.89,17.42
170,8.41,-4.27,20.57
180,7.72,-4.7,23.58
190,6.55,-5.15,26.02
200,4.75,-5.53,27.33
210,2.53,-5.57,27.4
220,0.18,-5.77,26.67
230,-1.97,-5.83,25.63
240,-3.75,-5.63,24.61
250,-5.1,-5.18,23.37
260,-6.06,-4.56,21.9
270,-6.58,-3.96,20.03
280,-6.85,-3.27,18.08
290,-7.0,-2.64,16.15
300,-7.19,-2.13,14.6
310,-7.38,-1.76,13.57
320,-7.52,-1.56,12.9
330,-7.58,-1.44,12.43
340,-7.62,-1.23,11.95
350,-7.64,-0.98,11.24
360,-7.7,-0.95,10.29
370,-7.92,-0.76,9.16
380,-8.11,-0.55,7.87
390,-8.36,-0.26,6.67
400,-8.6,-0.03,5.69
410,-8.9,0.23,4.93
420,-9.03,0.45,4.26
430,-8.94,0.7,3.63
440,-8.6,0.96,2.97
450,-8.15,1.29,2.31
460,-7.46,1.56,1.57
470,-6.63,1.79,0.85
480,-6.03,2.0,0.27
490,-5.49,2.23,-0.26
500,-4.8,2.32,-0.73
510,-4.08,2.34,-1.02
520,-3.45,2.26,-1.3
530,-2.8,2.27,-1.49
540,-2.07,2.35,-1.45
550,-1.14,2.43,-1.18
560,-0.02,2.66,-0.77
570,1.41,2.79,-0.18
580,3.02,2.72,0.62
590,4.68,2.39,1.43
600,6.47,1.91,2.32
610,8.2,1.38,3.25
620,9.5,0.93,4.12
630,10.33,0.73,5.16
640,10.32,0.42,6.02
650,10.24,0.08,7.29
660,10.17,-0.52,8.84
670,10.57,-0.37,10.58
680,10.32,-0.8,12.67
690,10.1,-1.26,14.77
700,10.21,-1.54,16.57
710,10.03,-1.83,17.78
720,9.24,-2.21,18.42
730,8.05,-2.7,18.61
740,6.83,-3.0,18.88
750,5.65,-3.3,19.29
760,4.3,-3.89,19.75
770,2.9,-4.37,20.13
780,1.36,-4.64,20.36
790,-0.2,-4.85,20.3
800,-1.85,-5.13,20.17
810,-3.68,-5.48,20.08
820,-5.52,-5.81,20.12
830,-7.23,-5.83,20.35
840,-8.54,-6.0,20.54
850,-9.79,-5.69,20.23
860,-10.51,-5.42,19.34
870,-10.8,-4.96,17.92
880,-10.71,-4.45,16.05
890,-10.38,-3.96,14.1
900,-9.79,-3.41,12.19
910,-8.93,-2.99,10.27
920,-7.99,-2.34,8.58
930,-7.9,-1.7,7.22
940,-7.71,-1.01,5.97
950,-7.42,-0.38,4.86
960,-7.32,0.15,4.05
970,-7.29,0.56,3.36
980,-7.15,0.9,2.75
990,-6.81,1.2,2.22
1000,-6.5,1.44,1.65
