timestamp,x,y,z
0,-3.5,1.81,-7.19
10,-2.57,1.59,-7.75
20,-0.74,0.86,-8.14
30,1.53,-0.25,-7.81
40,3.09,-1.45,-7.85
50,3.49,-3.13,-7.78
60,4.33,-5.05,-7.55
70,3.42,-6.47,-6.29
80,2.2,-9.2,-5.05
90,2.95,-12.56,-3.44
100,5.18,-15.61,-0.69
110,6.4,-18.22,2.14
120,7.13,-19.97,4.43
130,7.41,-20.55,6.78
140,5.77,-21.23,10.38
150,5.53,-21.53,13.98
160,4.46,-21.93,16.31
170,1.87,-22.98,20.35
180,-0.72,-23.62,24.29
190,-2.62,-23.37,26.12
200,-3.94,-22.35,25.28
210,-5.02,-21.13,22.6
220,-5.32,-19.63,19.82
230,-5.91,-18.15,17.43
240,-6.05,-16.98,15.05
250,-5.28,-15.8,13.35
260,-5.02,-14.8,12.2
270,-5.44,-14.1,11.45
280,-6.42,-13.75,11.17
290,-7.54,-13.39,10.81
300,-8.98,-12.81,10.07
310,-10.62,-12.21,9.1
320,-13.5,-11.7,7.15
330,-16.3,-10.56,4.99
340,-17.1,-8.96,5.66
350,-17.06,-7.67,5.83
360,-17.13,-6.86,5.75
370,-16.36,-5.98,5.22
380,-14.54,-5.52,4.38
390,-12.31,-5.2,2.77
400,-10.49,-4.77,1.71
410,-8.13,-4.24,0.88
420,-5.4,-3.6,0.25
430,-3.01,-2.76,0.13
440,-1.43,-1.58,-0.35
450,-0.08,-0.43,-1.29
460,1.34,0.14,-2.37
470,2.15,0.83,-3.21
480,3.29,1.22,-3.78
490,4.14,0.55,-4.25
500,4.76,-0.05,-4.21
510,4.95,-0.55,-4.48
520,5.45,-1.43,-5.16
530,5.5,-2.15,-5.8
540,5.11,-3.38,-5.78
550,5.32,-5.55,-5.03
560,6.68,-8.25,-3.66
570,8.49,-11.43,-1.88
580,9.45,-14.08,0.68
590,8.49,-16.09,3.59
600,5.81,-17.45,6.85
610,3.04,-18.4,11.28
620,1.9,-18.93,16.32
630,1.49,-18.48,19.29
640,-1.01,-19.77,22.72
650,-4.36,-22.1,27.59
660,-6.79,-22.2,29.78
670,-8.44,-22.35,29.92
680,-9.33,-20.66,27.32
690,-9.33,-19.04,22.84
700,-9.51,-18.1,19.04
710,-8.68,-17.11,16.39
720,-7.89,-15.7,13.97
730,-7.49,-14.32,11.82
740,-7.78,-12.99,10.44
750,-8.13,-11.65,9.32
760,-8.99,-10.02,7.68
770,-10.75,-9.66,7.0
780,-13.11,-9.37,6.28
790,-14.98,-8.0,5.24
800,-15.54,-6.78,6.04
810,-15.0,-5.81,6.82
820,-14.22,-5.11,7.03
830,-13.0,-4.64,7.03
840,-11.6,-4.18,6.28
850,-9.75,-3.46,4.66
860,-7.28,-2.89,2.58
870,-5.26,-1.85,1.65
880,-3.66,-0.94,1.68
890,-2.72,-0.31,2.49
900,-1.83,0.29,2.83
910,-0.95,0.88,2.57
920,-0.83,1.62,2.3
930,-1.2,2.16,2.51
940,-1.04,2.46,2.68
950,-0.53,2.58,2.32
960,-0.41,2.65,1.87
970,0.43,2.66,1.29
980,1.34,2.58,0.15
990,1.42,2.65,-1.45
1000,1.39,2.21,-3.61
