timestamp,x,y,z
0,-10.77,-5.53,1.61
10,-9.37,-5.47,0.64
20,-8.17,-5.52,-0.45
30,-7.42,-5.78,-1.83
40,-6.7,-6.47,-3.56
50,-5.05,-7.3,-5.72
60,-1.96,-7.97,-8.49
70,1.68,-8.33,-12.0
80,7.92,-7.51,-12.74
90,12.32,-6.26,-12.67
100,16.77,-4.95,-11.21
110,19.22,-3.85,-7.81
120,21.11,-2.94,-3.79
130,22.49,-2.22,0.19
140,23.61,-1.69,4.09
150,24.35,-1.3,7.55
160,24.39,-1.18,10.08
170,23.59,-1.19,12.03
180,21.95,-1.47,13.41
190,19.78,-2.02,14.49
200,17.59,-2.57,15.48
210,15.37,-3.07,16.44
220,13.35,-3.49,17.49
230,11.44,-3.98,18.53
240,9.28,-4.39,19.36
250,6.92,-4.81,20.05
260,4.3,-5.09,21.04
270,1.6,-5.32,22.66
280,-1.22,-5.4,24.09
290,-3.94,-5.24,24.86
300,-6.7,-4.91,24.82
310,-9.69,-4.34,23.7
320,-11.76,-3.91,22.56
330,-13.31,-3.42,20.88
340,-14.38,-2.99,18.14
350,-14.4,-2.72,16.68
360,-13.68,-2.41,16.23
370,-13.49,-2.19,15.56
380,-13.87,-2.15,14.27
390,-14.44,-2.06,12.89
400,-14.9,-1.89,11.59
410,-14.77,-1.67,10.26
420,-14.22,-1.57,8.64
430,-13.5,-1.52,6.77
440,-12.73,-1.36,5.01
450,-11.74,-1.38,3.24
460,-10.69,-1.49,1.9
470,-9.56,-1.57,0.78
480,-8.41,-1.73,-0.41
490,-7.18,-1.94,-1.72
500,-5.58,-2.03,-2.68
510,-3.92,-2.06,-3.28
520,-2.35,-2.17,-3.72
530,-0.61,-2.43,-3.87
540,1.44,-2.55,-3.99
550,3.33,-2.72,-4.08
560,5.83,-2.9,-2.67
570,8.99,-2.72,-0.49
580,12.12,-2.41,1.28
590,14.78,-1.86,2.66
600,16.95,-1.3,3.94
610,18.42,-0.84,4.95
620,19.25,-0.44,6.22
630,19.8,-0.43,7.68
640,20.11,-0.35,9.01
650,19.9,-0.64,10.16
660,19.27,-0.94,11.23
670,18.5,-1.39,12.75
680,17.6,-1.92,14.55
690,16.48,-2.47,16.38
700,15.15,-3.05,18.09
710,13.43,-3.75,19.91
720,11.15,-4.61,21.52
730,8.14,-5.45,22.59
740,4.66,-6.18,23.47
750,1.37,-6.75,23.93
760,-1.72,-7.19,23.73
770,-4.76,-7.61,22.79
780,-7.98,-8.08,21.39
790,-11.29,-8.77,19.81
800,-14.41,-9.44,18.08
810,-17.32,-10.02,16.26
820,-20.42,-10.43,15.14
830,-23.65,-10.41,13.76
840,-26.52,-10.02,11.71
850,-28.91,-9.27,9.87
860,-30.3,-8.38,8.16
870,-29.78,-7.59,6.37
880,-27.52,-7.15,5.03
890,-23.87,-7.06,3.88
900,-19.89,-7.04,2.95
910,-15.98,-7.2,2.16
920,-12.99,-7.13,1.15
930,-10.71,-7.45,-0.52
940,-8.2,-8.32,-2.74
950,-5.07,-9.37,-5.29
960,-1.24,-10.17,-8.34
970,4.31,-9.82,-9.45
980,12.03,-10.05,-9.49
990,17.74,-7.2,-8.75
1000,22.16,-6.08,-6.89
