timestamp,x,y,z
0,-9.89,-4.96,6.34
10,-11.81,-3.82,6.02
20,-14.31,-2.27,6.43
30,-16.53,-0.51,6.73
40,-18.97,1.13,7.17
50,-22.98,1.72,7.37
60,-25.38,0.74,6.64
70,-23.59,0.51,7.87
80,-22.09,0.61,10.35
90,-20.49,0.03,11.64
100,-18.0,-0.85,10.91
110,-15.31,-1.41,8.73
120,-13.51,-1.57,6.62
130,-12.12,-1.33,5.06
140,-10.86,-1.08,3.41
150,-10.02,-0.7,1.63
160,-8.91,0.13,0.12
170,-8.06,0.73,-2.26
180,-6.5,1.51,-3.42
190,-4.82,1.13,-3.84
200,-3.53,1.0,-3.6
210,-2.02,0.91,-3.88
220,-0.76,1.09,-3.7
230,-0.07,0.98,-3.06
240,0.63,0.74,-2.04
250,1.09,0.33,-0.85
260,1.32,-0.05,0.37
270,1.71,-0.28,1.43
280,1.79,-0.45,2.25
290,1.81,-0.67,3.04
300,1.61,-0.86,3.79
310,1.46,-1.14,4.6
320,1.26,-1.66,5.56
330,1.09,-2.32,6.58
340,0.65,-3.17,8.18
350,0.57,-3.85,9.88
360,0.45,-4.7,11.6
370,0.35,-5.35,13.53
380,-0.36,-5.75,14.78
390,-1.24,-5.67,14.82
400,-2.0,-4.76,15.48
410,-2.73,-4.0,19.26
420,-3.59,-3.67,22.31
430,-5.85,-3.34,23.6
440,-8.94,-3.84,21.9
450,-12.38,-4.31,18.2
460,-16.02,-4.5,15.79
470,-18.35,-3.67,16.18
480,-19.47,-2.74,16.69
490,-19.29,-1.6,16.6
500,-20.8,-2.4,15.22
510,-22.14,-3.99,13.07
520,-22.54,-5.61,11.2
530,-22.75,-6.85,9.86
540,-22.22,-7.68,8.33
550,-20.92,-7.24,5.72
560,-20.39,-5.63,2.8
570,-20.03,-3.94,0.81
580,-19.68,-2.89,0.58
590,-19.21,-2.52,0.93
600,-18.29,-2.5,0.27
610,-17.38,-2.51,-0.55
620,-15.82,-2.45,-0.87
630,-13.88,-2.26,-1.0
640,-12.16,-2.09,-1.04
650,-10.54,-1.87,-1.24
660,-8.99,-1.63,-1.76
670,-7.48,-1.21,-2.22
680,-6.02,-0.54,-2.47
690,-5.09,-0.07,-2.49
700,-3.82,0.63,-1.99
710,-3.53,0.97,-2.05
720,-3.55,1.32,-1.89
730,-1.15,1.01,-1.48
740,-0.94,0.75,-1.18
750,-0.69,0.78,-0.65
760,0.45,0.87,-0.14
770,1.2,0.88,0.06
780,1.06,0.65,0.62
790,0.78,0.19,1.78
800,0.45,-0.41,3.29
810,-0.14,-1.08,4.71
820,-0.95,-1.89,5.89
830,-1.92,-2.98,6.96
840,-2.77,-4.33,8.5
850,-2.84,-5.34,10.93
860,-1.76,-5.87,13.8
870,-0.32,-6.02,16.53
880,0.96,-5.67,18.18
890,1.57,-4.82,18.87
900,2.05,-3.62,19.31
910,2.7,-2.82,20.27
920,2.55,-1.88,22.29
930,2.09,-1.16,24.3
940,0.91,-0.94,24.8
950,-0.76,-0.88,24.54
960,-2.22,-1.33,23.24
970,-3.42,-1.8,21.55
980,-4.37,-2.27,19.48
990,-4.91,-2.57,17.75
1000,-5.59,-2.94,16.2
