timestamp,x,y,z
0,18.6,-11.96,17.04
10,17.69,-11.82,15.46
20,16.21,-11.94,13.48
30,14.32,-12.3,11.22
40,12.29,-12.81,8.98
50,10.05,-13.49,6.79
60,7.6,-14.11,4.75
70,5.38,-14.42,2.97
80,3.52,-14.4,1.54
90,1.85,-14.09,0.33
100,0.41,-13.54,-0.77
110,-0.97,-12.98,-1.99
120,-2.36,-12.42,-3.24
130,-3.78,-11.95,-4.39
140,-4.98,-11.53,-5.01
150,-5.99,-11.23,-5.09
160,-7.13,-11.07,-4.64
170,-8.54,-11.5,-3.26
180,-10.65,-12.68,-0.85
190,-13.17,-14.13,2.92
200,-16.53,-15.61,6.87
210,-20.0,-17.27,12.44
220,-23.61,-18.14,20.35
230,-26.46,-16.91,31.57
240,-26.51,-14.01,40.14
250,-23.5,-11.09,44.94
260,-19.24,-8.09,44.14
270,-15.85,-6.09,38.93
280,-13.74,-5.45,32.32
290,-12.33,-6.05,27.0
300,-10.69,-6.46,23.28
310,-8.27,-7.0,20.55
320,-5.05,-7.68,18.57
330,-1.8,-7.5,18.87
340,1.53,-5.93,20.49
350,4.91,-4.57,22.06
360,8.69,-3.51,22.64
370,12.02,-2.65,22.56
380,14.07,-2.02,22.07
390,15.1,-2.0,21.46
400,15.74,-2.57,20.33
410,15.21,-3.52,19.33
420,14.13,-4.57,18.48
430,13.33,-5.57,17.31
440,12.49,-6.94,15.39
450,11.48,-8.0,12.82
460,10.68,-8.08,10.54
470,9.97,-7.24,8.91
480,9.05,-6.02,7.74
490,7.65,-5.14,6.63
500,6.04,-4.72,5.54
510,4.38,-4.56,4.6
520,2.93,-4.86,3.88
530,1.6,-5.62,3.24
540,0.58,-6.75,2.52
550,-0.16,-7.92,1.64
560,-1.03,-8.58,0.61
570,-2.01,-8.71,-0.44
580,-3.09,-8.83,-1.24
590,-4.32,-9.04,-1.73
600,-5.96,-9.19,-2.34
610,-7.1,-9.74,-2.76
620,-8.87,-10.56,-2.56
630,-10.91,-11.91,-1.92
640,-12.14,-12.14,0.34
650,-13.58,-13.62,3.85
660,-15.44,-14.66,8.15
670,-18.51,-15.65,14.03
680,-22.18,-16.88,22.15
690,-26.11,-15.51,31.91
700,-28.17,-10.41,40.56
710,-24.76,-6.64,44.63
720,-19.71,-5.31,43.01
730,-16.15,-6.1,36.73
740,-14.01,-7.77,28.09
750,-12.22,-8.75,22.21
760,-10.33,-8.98,18.91
770,-7.94,-9.59,18.21
780,-3.87,-10.79,18.68
790,2.08,-10.92,20.19
800,8.91,-9.63,23.5
810,14.72,-6.85,27.07
820,18.53,-4.11,29.65
830,20.35,-3.03,30.25
840,20.21,-3.85,29.32
850,18.78,-5.45,27.33
860,16.62,-6.82,24.77
870,15.06,-8.52,22.07
880,14.05,-10.28,19.34
890,13.2,-11.3,16.91
900,12.54,-11.82,14.53
910,11.69,-12.2,12.32
920,10.12,-12.46,10.35
930,8.2,-12.67,8.66
940,6.43,-12.76,7.17
950,4.7,-12.64,5.78
960,3.45,-12.31,4.49
970,2.57,-11.88,3.08
980,2.02,-11.24,1.81
990,1.63,-10.42,0.74
