timestamp,x,y,z
0,-2.24,-2.66,20.9
10,-2.87,-2.74,20.81
20,-3.98,-2.77,20.47
30,-5.25,-2.81,20.12
40,-6.61,-2.94,19.59
50,-8.05,-3.1,19.24
60,-9.04,-3.31,18.89
70,-10.02,-3.41,18.41
80,-10.76,-3.41,17.88
90,-11.25,-3.35,16.96
100,-11.54,-3.21,16.16
110,-11.82,-3.04,15.07
120,-12.03,-2.83,13.6
130,-12.68,-2.49,11.85
140,-13.09,-2.04,10.43
150,-13.18,-1.55,9.21
160,-12.95,-1.14,8.27
170,-12.4,-0.85,7.56
180,-11.82,-0.57,6.83
190,-11.26,-0.33,6.31
200,-10.79,-0.17,6.05
210,-10.49,-0.03,5.89
220,-10.3,0.05,5.75
230,-9.97,0.06,5.42
240,-9.38,0.1,5.04
250,-8.68,0.09,4.75
260,-7.95,0.04,4.29
270,-7.46,0.03,3.75
280,-7.03,0.03,3.11
290,-6.66,0.09,2.76
300,-6.14,0.14,2.59
310,-5.64,0.11,2.54
320,-5.07,0.21,2.39
330,-4.12,0.22,2.32
340,-2.73,0.33,2.39
350,-1.24,0.22,2.45
360,0.39,0.37,2.37
370,1.96,0.45,1.87
380,3.26,0.59,1.67
390,3.88,0.49,2.42
400,3.65,0.42,3.5
410,3.34,0.17,4.61
420,3.32,-0.11,5.36
430,4.44,-0.16,6.14
440,6.01,-0.17,6.51
450,7.99,0.14,6.93
460,9.89,0.5,7.09
470,10.86,0.5,7.19
480,10.99,0.37,7.96
490,10.86,0.11,9.42
500,10.27,-0.19,10.56
510,9.22,-0.44,11.83
520,8.03,-0.56,12.63
530,7.03,-0.55,13.21
540,6.6,-0.45,14.12
550,6.81,-0.25,15.13
560,6.88,-0.09,15.78
570,6.52,0.02,16.51
580,6.39,0.0,17.64
590,5.7,-0.1,18.81
600,4.43,-0.29,19.92
610,3.01,-0.57,20.79
620,1.31,-0.9,21.67
630,-0.48,-1.3,22.35
640,-2.13,-1.78,22.48
650,-3.64,-2.23,22.15
660,-5.02,-2.54,22.01
670,-6.34,-2.79,21.76
680,-7.43,-2.99,21.83
690,-8.5,-3.22,21.67
700,-9.79,-3.37,20.78
710,-11.09,-3.39,19.52
720,-12.13,-3.24,18.52
730,-12.71,-3.12,17.66
740,-12.79,-3.06,16.62
750,-12.93,-2.94,15.38
760,-13.07,-2.68,13.88
770,-13.18,-2.47,12.22
780,-13.17,-2.03,10.29
790,-12.61,-1.64,9.17
800,-11.86,-1.41,8.59
810,-11.3,-1.23,7.9
820,-10.93,-1.15,7.22
830,-10.61,-1.06,6.62
840,-10.25,-0.95,6.12
850,-9.98,-0.79,5.67
860,-9.49,-0.6,5.4
870,-8.74,-0.47,5.25
880,-7.85,-0.35,4.9
890,-6.83,-0.23,4.26
900,-5.85,-0.15,3.47
910,-4.95,-0.02,2.73
920,-4.33,0.17,2.41
930,-4.04,0.31,2.33
940,-3.99,0.41,2.39
950,-4.04,0.46,2.3
960,-3.77,0.49,2.38
970,-2.97,0.4,2.36
980,-1.87,0.27,2.38
990,-0.07,0.3,2.64
1000,2.23,0.49,3.14
