timestamp,x,y,z
0,5.5,3.76,4.5
10,5.07,3.72,4.63
20,4.73,3.57,4.77
30,4.7,3.42,5.12
40,5.05,3.25,5.54
50,5.5,3.01,5.97
60,5.95,2.68,6.37
70,6.41,2.5,6.77
80,6.86,2.36,7.4
90,7.2,1.92,8.17
100,7.37,1.41,9.06
110,7.4,0.89,10.03
120,7.24,0.42,10.91
130,6.78,0.1,11.74
140,6.17,-0.13,12.51
150,5.51,-0.51,13.41
160,4.68,-0.96,14.47
170,3.91,-1.59,15.76
180,3.26,-2.16,17.11
190,2.55,-2.56,18.44
200,1.87,-2.72,19.47
210,1.19,-2.71,20.12
220,0.48,-2.67,20.26
230,-0.18,-2.62,19.96
240,-0.74,-2.54,19.28
250,-1.08,-2.47,18.56
260,-1.1,-2.3,18.1
270,-0.91,-2.0,17.85
280,-0.62,-1.84,17.71
290,-0.28,-1.8,17.42
300,-0.03,-1.74,17.0
310,0.09,-1.72,16.45
320,0.07,-1.78,15.86
330,-0.09,-1.91,15.29
340,-0.61,-2.04,14.75
350,-1.44,-2.05,14.36
360,-2.47,-2.28,14.04
370,-3.66,-2.43,13.79
380,-4.99,-2.61,13.56
390,-6.2,-2.69,13.29
400,-7.74,-2.48,12.97
410,-9.14,-2.1,12.45
420,-10.29,-1.79,11.62
430,-11.22,-1.4,10.46
440,-11.89,-0.85,9.07
450,-12.33,-0.29,7.66
460,-12.41,0.24,6.57
470,-12.27,0.67,5.85
480,-11.87,0.96,5.34
490,-11.31,1.22,4.96
500,-10.75,1.35,4.67
510,-10.22,1.43,4.47
520,-9.59,1.42,4.2
530,-8.95,1.44,3.82
540,-8.39,1.49,3.43
550,-7.78,1.61,2.94
560,-7.16,1.76,2.56
570,-6.59,1.89,2.31
580,-5.94,1.99,2.19
590,-5.08,2.06,2.11
600,-4.05,2.06,2.04
610,-3.0,2.04,1.87
620,-1.97,2.01,1.73
630,-1.01,1.98,1.6
640,-0.13,1.94,1.51
650,0.63,1.92,1.53
660,1.39,1.85,1.68
670,2.31,1.82,1.87
680,3.45,1.83,2.12
690,4.61,1.81,2.38
700,5.69,1.79,2.51
710,6.62,1.94,2.72
720,7.52,1.97,3.08
730,8.31,1.95,3.55
740,8.82,1.85,4.25
750,8.96,1.64,5.13
760,9.03,1.4,6.06
770,8.96,1.07,7.04
780,8.71,0.89,8.03
790,8.32,0.83,8.96
800,7.81,0.85,9.74
810,7.19,0.9,10.41
820,6.51,0.82,10.73
830,5.79,0.58,10.79
840,5.05,0.31,10.72
850,4.54,-0.12,10.49
860,4.17,-0.36,10.37
870,3.82,-0.4,10.52
880,3.7,-0.79,10.93
890,3.72,-1.4,11.59
900,3.63,-1.95,12.47
910,3.36,-2.36,13.63
920,2.89,-2.93,15.1
930,2.21,-3.64,16.73
940,1.34,-4.19,18.49
950,0.19,-4.61,20.19
960,-1.11,-4.94,21.52
970,-2.5,-5.14,22.34
980,-3.78,-5.1,22.53
990,-4.73,-4.83,22.29
1000,-5.34,-4.45,21.72
