timestamp,x,y,z
0,4.01,-0.72,23.99
10,3.64,-0.63,21.73
20,2.83,-0.76,19.45
30,1.19,-1.0,16.74
40,-0.89,-1.04,13.97
50,-2.88,-0.69,11.79
60,-5.06,-0.1,10.88
70,-7.55,0.42,11.15
80,-9.42,1.25,11.84
90,-10.46,2.08,12.45
100,-11.0,2.8,12.57
110,-10.77,3.33,12.01
120,-9.82,3.62,10.62
130,-8.88,3.76,8.82
140,-8.12,3.89,7.39
150,-7.52,3.89,6.22
160,-7.03,3.82,5.05
170,-6.41,3.73,3.88
180,-5.62,3.62,2.71
190,-4.78,3.49,1.7
200,-3.96,3.16,1.01
210,-2.92,2.83,0.54
220,-1.64,2.56,-0.49
230,-0.08,2.46,-2.44
240,1.49,2.54,-4.66
250,2.79,2.72,-6.29
260,3.38,2.6,-5.67
270,3.28,2.33,-3.92
280,3.2,1.9,-2.28
290,3.4,1.54,-1.14
300,3.96,1.31,-0.89
310,4.85,1.17,-1.52
320,5.47,1.03,-2.44
330,5.7,0.95,-3.01
340,6.27,0.8,-3.19
350,7.84,0.69,-3.24
360,10.14,0.69,-2.82
370,12.45,0.7,-1.97
380,13.62,0.75,-1.41
390,13.25,0.71,-0.94
400,12.07,0.52,-0.96
410,11.14,0.25,-1.39
420,11.41,-0.03,-1.45
430,12.63,-0.23,-1.26
440,13.93,-0.39,0.09
450,14.93,-0.4,1.4
460,15.79,-0.34,1.82
470,17.01,-0.19,2.43
480,18.19,-0.23,3.06
490,18.83,-0.42,3.7
500,18.94,-0.62,5.06
510,18.91,-0.93,6.37
520,18.99,-1.17,7.15
530,18.82,-1.59,8.25
540,18.15,-2.19,9.75
550,17.26,-2.85,11.7
560,16.42,-3.3,13.24
570,15.38,-3.54,15.02
580,13.94,-3.59,16.18
590,12.6,-3.45,16.41
600,11.82,-3.19,15.51
610,11.96,-3.17,15.1
620,11.87,-3.58,15.78
630,10.39,-4.4,17.13
640,8.21,-5.4,18.91
650,5.66,-6.1,21.28
660,3.22,-6.39,23.94
670,1.93,-6.36,26.15
680,1.96,-5.99,27.39
690,2.71,-5.72,27.68
700,2.63,-5.39,26.83
710,1.41,-4.78,25.47
720,-0.09,-3.94,23.6
730,-1.24,-3.16,21.29
740,-2.06,-2.55,18.84
750,-2.95,-2.32,16.55
760,-3.74,-1.91,14.85
770,-4.44,-1.49,13.8
780,-5.02,-0.93,13.36
790,-5.35,-0.43,13.15
800,-5.05,0.09,12.24
810,-4.82,0.5,11.21
820,-4.43,0.85,10.06
830,-4.07,1.02,8.85
840,-4.03,1.26,8.09
850,-4.32,1.44,7.46
860,-4.41,1.56,6.73
870,-4.11,1.73,6.11
880,-3.6,1.86,5.4
890,-2.69,2.08,4.77
900,-1.72,2.25,4.36
910,-1.04,2.34,3.64
920,-0.6,2.22,2.39
930,-0.27,2.24,0.7
940,0.39,2.32,-1.06
950,1.41,2.39,-2.28
960,2.25,2.54,-2.87
970,3.02,2.73,-2.56
980,3.97,2.7,-1.64
990,4.8,2.68,-0.77
1000,5.55,2.67,-0.36
