timestamp,x,y,z
0,26.05,-8.2,22.86
10,23.59,-8.4,20.64
20,20.57,-9.3,17.86
30,17.41,-10.25,15.03
40,14.14,-11.13,12.45
50,10.84,-11.72,9.82
60,8.15,-11.82,7.43
70,6.03,-11.44,5.56
80,4.32,-10.57,4.02
90,3.07,-9.63,2.68
100,2.24,-8.63,1.73
110,1.43,-7.74,0.98
120,0.82,-7.09,0.24
130,0.12,-6.62,-0.68
140,-0.68,-6.2,-1.84
150,-1.63,-5.73,-2.93
160,-2.68,-5.33,-3.93
170,-3.98,-5.22,-5.05
180,-5.68,-5.42,-6.0
190,-7.44,-6.1,-6.07
200,-9.19,-7.22,-5.12
210,-11.16,-8.86,-3.13
220,-13.59,-10.85,-0.27
230,-16.76,-12.99,4.02
240,-19.87,-15.38,10.27
250,-22.63,-17.35,18.72
260,-23.95,-17.07,28.82
270,-22.36,-13.92,37.29
280,-18.18,-10.23,41.39
290,-13.78,-8.11,39.83
300,-9.98,-7.74,34.23
310,-6.11,-9.45,27.39
320,-1.7,-11.57,21.35
330,2.58,-12.53,18.33
340,5.99,-12.28,18.78
350,9.57,-11.67,21.23
360,13.94,-10.46,24.51
370,18.51,-8.71,27.09
380,22.14,-6.94,28.27
390,24.52,-5.81,27.87
400,25.16,-5.6,26.47
410,23.42,-6.1,24.29
420,20.37,-7.31,21.42
430,16.94,-8.96,17.99
440,13.34,-10.53,14.42
450,10.15,-11.57,10.98
460,7.56,-11.94,7.88
470,5.43,-11.56,4.97
480,3.9,-10.7,2.82
490,3.04,-9.73,0.84
500,2.82,-8.77,-0.96
510,2.88,-7.86,-2.63
520,2.71,-7.4,-4.42
530,1.83,-7.18,-6.2
540,0.26,-7.16,-7.76
550,-1.7,-7.1,-9.0
560,-3.63,-7.07,-9.83
570,-5.61,-6.9,-9.76
580,-7.26,-6.59,-9.04
590,-8.76,-6.51,-7.86
600,-10.07,-6.98,-6.38
610,-11.35,-8.14,-4.48
620,-12.73,-9.75,-2.16
630,-14.45,-12.03,1.06
640,-16.92,-14.87,5.37
650,-20.12,-18.79,12.01
660,-22.35,-22.09,20.99
670,-22.97,-23.1,32.7
680,-20.32,-19.04,43.42
690,-14.92,-13.54,48.38
700,-10.59,-10.06,45.75
710,-7.74,-9.76,37.46
720,-5.51,-11.45,28.76
730,-2.61,-13.57,22.06
740,0.54,-14.8,18.51
750,3.49,-15.32,18.23
760,6.82,-15.35,19.79
770,10.69,-14.66,22.46
780,14.38,-13.36,25.19
790,17.54,-11.72,26.76
800,19.96,-10.3,26.78
810,21.1,-9.56,25.82
820,20.34,-9.12,24.1
830,18.3,-9.27,21.6
840,16.01,-9.79,18.77
850,13.79,-10.4,16.05
860,11.61,-10.92,13.39
870,9.55,-11.22,10.77
880,7.58,-11.24,8.33
890,5.84,-11.08,6.06
900,4.53,-10.46,4.14
910,3.41,-9.54,2.74
920,2.56,-8.47,1.75
930,2.0,-7.41,0.97
940,1.66,-6.51,0.28
950,1.38,-5.82,-0.36
960,1.28,-5.46,-1.15
970,0.97,-5.19,-2.06
980,0.29,-4.87,-2.84
990,-0.49,-4.63,-3.75
1000,-1.27,-4.43,-4.71
