timestamp,x,y,z
0,-7.37,6.35,6.2
10,-8.24,7.36,7.26
20,-9.36,8.43,8.12
30,-10.48,9.49,9.02
40,-11.44,10.15,9.3
50,-12.59,10.72,9.15
60,-13.41,11.25,8.74
70,-14.21,11.17,7.86
80,-14.77,10.85,6.91
90,-15.28,10.03,5.04
100,-16.21,8.78,2.4
110,-17.41,7.44,-0.4
120,-18.3,5.67,-3.57
130,-18.62,3.79,-7.03
140,-18.45,2.16,-10.03
150,-18.16,1.08,-11.84
160,-17.64,0.4,-12.34
170,-16.53,-0.25,-12.39
180,-14.94,-0.92,-12.46
190,-13.18,-1.53,-12.43
200,-11.26,-1.86,-12.32
210,-9.75,-2.13,-11.71
220,-8.2,-2.09,-11.34
230,-6.73,-2.04,-10.9
240,-5.31,-1.87,-10.44
250,-3.91,-1.71,-9.93
260,-2.59,-1.44,-9.36
270,-1.33,-1.13,-8.64
280,-0.14,-0.77,-7.72
290,0.93,-0.44,-6.58
300,1.96,-0.1,-5.22
310,2.71,0.46,-3.67
320,3.28,1.02,-2.01
330,3.61,1.64,-0.56
340,3.74,2.15,0.45
350,3.74,2.41,0.92
360,3.31,2.55,1.59
370,2.21,2.95,3.45
380,0.9,4.31,7.76
390,0.68,5.66,10.87
400,0.06,6.38,11.88
410,-0.87,6.58,11.17
420,-2.36,6.34,9.62
430,-4.47,6.37,7.8
440,-6.69,6.47,5.66
450,-8.6,6.28,3.69
460,-9.72,5.88,1.75
470,-10.48,5.47,0.05
480,-11.73,5.43,0.05
490,-12.92,6.35,1.72
500,-13.43,6.85,2.52
510,-13.0,6.6,2.16
520,-13.02,6.34,1.65
530,-13.88,6.45,2.1
540,-14.43,6.05,1.55
550,-14.91,5.37,-0.16
560,-15.45,4.9,-2.28
570,-16.12,4.53,-4.48
580,-16.33,4.01,-6.66
590,-16.0,3.65,-8.39
600,-15.72,3.46,-9.02
610,-14.89,3.27,-9.09
620,-13.77,3.0,-9.08
630,-12.87,2.97,-8.35
640,-11.72,2.97,-7.58
650,-10.61,2.77,-7.52
660,-9.68,2.67,-7.4
670,-9.01,2.77,-6.63
680,-8.39,3.07,-5.72
690,-7.9,3.28,-5.17
700,-7.54,3.22,-5.0
710,-6.95,2.98,-5.44
720,-6.34,2.76,-5.97
730,-6.17,3.07,-5.6
740,-6.37,3.74,-4.83
750,-6.64,4.27,-4.67
760,-6.82,4.74,-4.88
770,-6.95,4.98,-5.27
780,-7.16,4.94,-5.75
790,-7.32,4.59,-6.29
800,-7.23,3.96,-7.14
810,-6.89,3.16,-8.08
820,-6.29,2.41,-9.11
830,-5.49,1.5,-9.96
840,-4.29,0.78,-10.7
850,-3.33,-0.11,-10.88
860,-2.05,-0.87,-10.72
870,-1.04,-1.37,-9.89
880,-0.44,-2.11,-8.77
890,-0.11,-2.68,-7.31
900,-0.5,-3.03,-4.72
910,-1.5,-3.07,-1.78
920,-3.59,-2.37,2.45
930,-5.21,-0.9,6.78
940,-6.51,0.96,9.33
950,-8.44,3.01,11.7
960,-10.61,5.66,14.13
970,-12.32,8.58,16.86
980,-12.9,10.66,17.76
990,-12.88,11.36,15.79
1000,-13.93,12.07,13.76
