timestamp,x,y,z
0,31.94,-19.27,-10.62
10,24.31,-19.69,-10.35
20,18.02,-19.37,-10.2
30,13.42,-18.73,-9.84
40,9.64,-17.88,-9.03
50,6.55,-16.38,-8.47
60,4.18,-15.44,-8.3
70,0.4,-15.67,-8.17
80,-6.47,-16.14,-8.79
90,-17.14,-17.05,-10.09
100,-29.3,-17.24,-9.66
110,-37.63,-18.41,-4.39
120,-39.33,-20.62,3.39
130,-36.62,-24.3,11.63
140,-31.79,-28.93,21.07
150,-26.27,-31.35,33.28
160,-20.02,-28.11,43.95
170,-12.46,-22.24,53.86
180,-2.46,-16.06,60.48
190,5.3,-13.17,58.11
200,6.64,-13.6,50.62
210,8.09,-16.25,41.32
220,11.82,-19.03,32.96
230,15.45,-20.54,25.0
240,18.05,-20.23,19.35
250,19.8,-19.89,15.4
260,21.64,-18.31,12.39
270,23.29,-15.89,10.88
280,25.63,-12.9,8.43
290,30.56,-13.28,6.85
300,34.04,-9.83,7.3
310,33.31,-9.17,8.08
320,29.02,-9.17,7.05
330,24.04,-9.59,5.71
340,19.16,-10.1,5.37
350,14.63,-10.24,6.02
360,10.67,-9.44,6.4
370,7.5,-8.4,6.82
380,5.29,-7.21,6.96
390,3.73,-5.99,7.04
400,2.89,-4.38,7.04
410,2.51,-3.35,7.5
420,2.28,-2.48,7.73
430,2.13,-1.28,7.41
440,1.97,-0.33,6.94
450,1.69,0.26,5.98
460,1.37,0.52,4.67
470,1.29,0.75,3.76
480,1.41,0.96,3.13
490,1.98,1.13,2.41
500,2.98,1.22,1.63
510,4.19,1.37,1.36
520,4.94,1.35,1.47
530,5.03,1.19,1.69
540,4.9,1.01,1.96
550,4.57,0.86,2.27
560,3.98,0.76,2.54
570,3.34,0.66,2.67
580,2.7,0.56,2.53
590,2.06,0.49,2.14
600,1.52,0.33,1.51
610,1.08,0.16,0.75
620,0.77,0.0,-0.11
630,0.42,-0.25,-0.84
640,0.12,-0.54,-1.41
650,-0.17,-0.73,-1.8
660,-0.52,-0.97,-2.19
670,-0.82,-1.39,-2.56
680,-1.19,-1.8,-3.07
690,-1.88,-2.42,-3.92
700,-3.05,-3.49,-4.55
710,-4.74,-5.04,-4.75
720,-7.32,-6.83,-4.56
730,-10.84,-8.65,-4.08
740,-15.16,-11.03,-3.42
750,-20.63,-13.26,-1.43
760,-24.75,-16.36,2.22
770,-27.73,-21.79,7.66
780,-29.56,-28.61,14.55
790,-28.69,-37.46,26.35
800,-23.64,-44.41,45.83
810,-12.52,-49.04,65.57
820,0.31,-47.15,78.17
830,8.49,-42.11,75.29
840,9.65,-39.15,62.08
850,11.54,-37.36,50.01
860,13.07,-35.93,42.65
870,13.17,-38.53,35.55
880,15.65,-43.77,26.42
890,20.4,-45.55,19.26
900,23.73,-44.08,15.61
910,27.39,-41.8,14.19
920,33.52,-38.79,11.75
930,37.14,-34.78,10.72
940,36.66,-32.1,10.96
950,33.74,-31.68,9.58
960,29.75,-31.78,8.52
970,24.94,-31.85,8.09
980,20.06,-31.45,8.02
990,16.33,-30.44,8.24
1000,13.51,-29.64,8.5
